,id,Category,Name,Amount,Unit,List_Price,Price_per_unit_of_measure,Currency
11190,7207958,congelados,Mini Hambúrgueres de Beterraba,0.27,KG,3.99,14.78,€
11191,4734157,congelados,Perna de Frango Inteira Congelada,1.0,KG,3.57,3.57,€
11192,4734165,congelados,Coxa de Frango Congeladas,1.0,KG,3.69,3.69,€
11194,5553145,congelados,Gelado Calippo Morango,0.525,LT,2.49,4.74,€
11195,6772659,congelados,Riced Veggies de Couve-flor e Quinoa,0.5,KG,2.19,4.38,€
11198,7071951,congelados,Batata Doce Palitos para Forno,0.5,KG,4.74,9.48,€
11199,7584212,congelados,Gelado Cookies & Cream,4.0,KG,2.69,9.89,€
11200,7538679,congelados,Gelado Mini Bites de Morango,0.1,LT,1.49,14.90,€
11201,6787649,congelados,Gelado Cookies & Cream,0.46,LT,5.59,12.15,€
11202,5177897,congelados,Arroz de Pato,0.3,KG,2.99,9.97,€
11204,7163251,congelados,Croquetes de Carne,0.32,KG,2.99,9.34,€
11218,7538722,congelados,Gelado Mini Bites de Baunilha,0.1,LT,1.49,14.90,€
11219,7207960,congelados,Almôndegas de Proteína Vegetal,0.24,KG,3.99,16.62,€
11220,7430573,congelados,Gelado Mini Magníficos Sortido de Clássicos,0.6,LT,3.19,5.32,€
11221,5322836,congelados,Rissóis de Camarão para Forno,0.36,KG,3.09,8.58,€
11222,7071705,congelados,Miolo de Gamba Rosa Selvagem de Moçambique 30/40 Congelado,0.25,KG,6.99,27.96,€
11223,7594144,congelados,Mirtilos,0.3,KG,4.99,16.63,€
11224,5340104,congelados,Filetes de Pescada Panados,1.0,KG,7.89,7.89,€
11225,5022591,congelados,Cebola Picada,0.35,KG,1.12,3.20,€
11226,7341857,congelados,Gnocchi com Molho de Tomate e Espinafres,0.5,KG,3.69,7.38,€
11227,5696986,congelados,Hambúrguer de Frango sem Glúten,0.48,KG,6.59,13.73,€
11228,5734410,congelados,Postas Tradicionais de Bacalhau MSC Ultracongeladas,0.55,KG,10.84,19.71,€
11229,5135637,congelados,Crepes Simples,1.0,KG,4.29,€4.29, 
11230,7534014,congelados,Salsichas de Proteína Vegetal,0.2,KG,2.49,12.45,€
11231,7540600,congelados,Gelado Magnífico Cookies,0.6,LT,2.79,4.65,€
11232,5100653,congelados,Lasanha Bolonhesa,0.6,KG,3.19,5.32,€
11233,7103164,congelados,Tentáculos de Pota Cozidos Congelados,0.4,KG,7.49,18.73,€
11234,5784385,congelados,Nuggets de Frango,1.042,KG,25.99,24.94,€
11235,7484544,congelados,Tiras de Entrecosto de Porco Congeladas,0.7,UN,6.09,4.26,€
11236,4310318,congelados,Veggie Fingers,0.284,KG,2.99,10.53,€
11237,5618179,congelados,Petit Gâteau de Chocolate,0.32,KG,3.29,10.28,€
11238,7207957,congelados,Miniburgers de Batata Doce,0.27,KG,3.99,14.78,€
11239,7521862,congelados,Gelado Calippo Cola,0.105,LT,2.49,4.74,€
11240,7526169,congelados,Hambúrguer Panado Vegan Sabor a Frango,0.18,KG,3.09,17.17,€
11241,7411093,congelados,Gelado Morango e Merengue,0.95,LT,2.79,2.94,€
11255,5593788,congelados,Hambúrgueres sem Glúten,0.64,KG,6.99,10.92,€
11256,6577347,congelados,Petit Gâteau de Chocolate Negro,0.32,KG,3.29,10.28,€
11257,7384638,congelados,Rabos de Pescada MSC Ultracongelado,1.5,KG,4.7,3.13,€
11259,7411092,congelados,Gelado Limão e Merengue,0.95,LT,2.79,2.94,€
11261,5971143,congelados,Galettes de Cenoura e Abóbora,0.3,KG,3.99,13.30,€
11262,6329011,congelados,Douradinhos de Peixe,0.9,KG,4.99,5.54,€
11263,7573261,congelados,Lulinhas Ultracongeladas,0.5,KG,7.99,15.98,€
11264,3726242,congelados,Lombinhos do Mar Ultracongelados,0.25,KG,2.48,9.92,€
11265,7576788,congelados,Pizza Snacks 3 Queijos,0.25,KG,4.99,19.96,€
11266,2214092,congelados,Potas Congeladas,0.6,UN,6.99,2.10,€
11267,6927373,congelados,Chicken Fingers,0.3,KG,2.29,7.63,€
11268,5273133,congelados,Gelado Vanilla Pecan Les Desserts,0.9,LT,3.59,3.99,€
11269,7138229,congelados,Croquetes de Espinafres,0.35,KG,2.69,7.69,€
11270,7071730,congelados,Miolo de Camarão Selvagem 30/50 Congelado,0.25,KG,5.99,23.96,€
11271,6536239,congelados,Miolo de Gambão 20/40 Ultracongelado,0.2,KG,6.99,34.95,€
11272,5316646,congelados,Tiras de Pota Ultracongeladas,0.5,KG,5.79,11.58,€
11274,7207956,congelados,Falafel,0.45,KG,4.99,11.09,€
11275,7411520,congelados,Gelado Chocolate e Avelã,0.95,LT,2.79,2.94,€
11276,7324619,congelados,Filetes de Tamboril Ultracongelado,0.25,KG,5.99,23.96,€
11277,7541597,congelados,Pizza Spinaci e Ricotta,0.415,KG,4.19,10.10,€
11278,7411091,congelados,Gelado Caramelo Salgado,0.95,LT,2.79,2.94,€
11292,7622307,congelados,Gelado Caramelo com cobertura chocolate,0.24,KG,4.09,17.04,€
11293,7397701,congelados,Arroz de Pato Pack Poupança,0.5,KG,4.59,9.18,€
11294,7442169,congelados,Crispy Hambúrgueres de Proteína Vegetal,0.2,KG,3.99,19.95,€
11295,7646270,congelados,Nuggets de Frango Panados,1.0,KG,11.49,11.49,€
11296,7539025,congelados,Gelado Mini Cook Mania,0.33,LT,6.65,20.15,€
11297,6851067,congelados,Gelado Amêndoa Vegan,0.27,LT,5.49,20.33,€
11298,7577215,congelados,Pizza Speciale,0.345,KG,5.09,14.75,€
11299,7397179,congelados,Gelado Tiramisú Les Desserts,0.9,LT,3.59,3.99,€
11300,7465411,congelados,Pizza The Good Baker Broccoli & Mushroom,0.365,KG,5.89,16.14,€
11301,7308156,congelados,Nuggets de Peito de Frango Pack Poupança,1.0,KG,5.59,5.59,€
11302,5426189,congelados,Batata Palitos Steakhouse,1.0,KG,4.74,4.74,€
11303,4249238,congelados,Filetes de Pangasius Ultracongelados,0.6,KG,4.49,7.48,€
11304,7465415,congelados,Pizza La Mia Grande Salame Picante,0.38,KG,6.59,17.34,€
11305,7484543,congelados,Secretos de Porco Congelados,1.0,UN,5.65,5.65,€
11306,7541595,congelados,Pizza Pancetta Delicata,0.39,KG,4.19,10.74,€
11307,7141067,congelados,Gelado Red Berries,0.27,LT,3.24,12.00,€
11308,2240271,congelados,Posta Perca do Nilo 2ª Pele Congelada,0.29,UN,10.99,3.19,€
11309,7156595,congelados,Nuggets de Frango,0.6,KG,3.99,6.65,€
11310,7521861,congelados,Gelado Baunilha e Noz Pecan,0.465,LT,6.79,14.60,€
11311,6926588,congelados,Alas de Raia sem Pele Congeladas,0.7,KG,6.69,9.56,€
11312,2430285,congelados,Moelas de Frango Congeladas,1.0,UN,2.15,2.15,€
11313,7465340,congelados,Pizza The Good Baker Veggie Mix,0.39,KG,5.89,15.10,€
11314,5712058,congelados,Batata Palitos,1.0,KG,1.99,1.99,€
11315,5948636,congelados,Empanadilha Espinafres e Queijo,0.33,KG,4.39,13.30,€
11318,7371936,congelados,Gelado Mini Double Gold Caramel Billionaire,0.33,LT,6.65,€20.15, 
11329,6823975,congelados,Cannellonis Ricotta e Espinafres,0.3,KG,1.69,5.63,€
11330,4716958,congelados,Tranches de Salmão Selvagem MSC Ultracongelado,0.25,KG,9.99,39.96,€
11331,7624436,congelados,Gelado Epá Pintarolas,0.6,LT,3.09,5.15,€
11332,5593796,congelados,Hambúrgueres de Vaca sem Glúten,0.32,KG,3.76,11.75,€
11333,7453051,congelados,"Refeição Vegetariana de Quinoa, Feijão e Pimentos",0.35,KG,2.29,6.54,€
11334,5305520,congelados,Pernas do Mar Panadas,0.25,KG,1.79,7.16,€
11335,7719908,congelados,Petit Gâteau de Doce de Leite,0.32,KG,3.29,10.28,€
11336,6774998,congelados,Mistura de Frutos do Bosque,0.5,KG,3.99,7.98,€
11337,7095205,congelados,Gelado Chocolate Fudge Brownie,0.465,LT,6.79,14.60,€
11338,7622308,congelados,Gelado Caramelo e Manteiga de Amendoim com cobertura Chocolate,0.27,KG,4.09,15.15,€
11339,6787749,congelados,Gelado Caramel Biscuit & Cream,0.46,LT,5.59,12.15,€
11341,7055967,congelados,Pão de Queijo,0.3,KG,2.69,8.97,€
11342,2844079,congelados,Tarte Gelada de Chocolate,0.65,LT,1.99,3.06,€
11343,7453049,congelados,Refeição Vegetariana de Lentilhas e Legumes,0.35,UN,2.29,2.29,€
11344,5538913,congelados,Base de Pato Desfiado,0.3,KG,4.99,16.63,€
11345,7363082,congelados,Pop Nuggets,0.3,KG,2.99,9.97,€
11346,7397213,congelados,Gelado Pint Duo Belgian Chocolate & Strawberry,0.42,LT,5.59,13.31,€
11347,7576796,congelados,Pizza Deep Pan Pepperoni e Fiambre,0.415,KG,6.49,15.64,€
11348,7576797,congelados,Pizza Deep Pan 3 Queijos,0.421,KG,6.49,15.42,€
11349,2879958,congelados,Amêijoa Vietnamita com Casca Congelada,0.68,UN,1.99,1.35,€
11350,7616876,congelados,Lombos Naturais de Pescada Ultracongelada,0.2,KG,2.34,11.70,€
11351,7064813,congelados,Soja em Pedaços Molho Mediterrâneo,0.18,KG,3.99,22.17,€
11352,7120788,congelados,Rissóis de Camarão,0.45,KG,1.89,4.20,€
11366,7584214,congelados,Gelado Fresh Limão e Morango,6.0,UN,2.79,0.47,€
11367,4897282,congelados,Postas de Maruca Ultracongelada,0.6,KG,9.79,16.32,€
11368,4792273,congelados,Delícias do Mar em Forma de Lagosta Ultracongeladas,0.255,KG,2.19,8.59,€
11369,6306227,congelados,Baguete de Tomate com Manjericão,0.35,KG,1.49,4.26,€
11370,6878571,congelados,Posta de Tintureira Congelada,0.3,UN,5.99,1.80,€
11371,7541598,congelados,Pizza Mozzarella e Pesto,0.39,KG,4.19,10.74,€
11372,2474413,congelados,Gelado Stracciatella Les Desserts,0.9,LT,3.59,3.99,€
11373,7521863,congelados,Gelado New York Cheesecake,0.9,LT,3.59,3.99,€
11374,5477664,congelados,Medalhões de Pescada do Cabo Ultracongelada,2.0,KG,23.57,11.79,€
11375,7545914,congelados,Tranches de Salmão Ultracongelado,0.45,KG,10.99,24.42,€
11376,6927371,congelados,Palitos de Queijo,0.24,KG,2.09,8.71,€
11377,4952133,congelados,Lombos de Pescada do Cabo Ultracongelados,0.4,KG,3.76,9.40,€
11378,7304952,congelados,Rabo de Bovino Congelado,0.9,UN,9.89,8.90,€
11379,5742334,congelados,Tiras de Pota Panadas,1.0,KG,6.99,6.99,€
11380,4725995,congelados,Barrinhas de Pescada Ómega 3,0.45,KG,6.29,13.98,€
11381,7222255,congelados,Hambúrguer de Peru,0.42,KG,3.99,9.50,€
11382,5272801,congelados,Gelado Morango e Merengue Les Desserts,0.9,LT,3.59,3.99,€
11383,3867963,congelados,Gelado Baunilha com Pastilha Elástica,0.6,KG,1.79,7.10,€
11384,7412680,congelados,Osso Buco de Vitela Branca Congelado,1.0,UN,9.39,9.39,€
11385,3765165,congelados,Camarão Vannamei Aquacultura 20/30 Congelado,0.4,UN,12.99,0.52,€
11386,5229649,congelados,Bacalhau Espiritual,0.8,KG,6.99,8.74,€
11387,6787662,congelados,Gelado Strawberry Cheesecake,0.46,LT,5.59,12.15,€
11388,2698380,congelados,Gelado Mini Milk,0.42,LT,2.49,5.93,€
11389,7157299,congelados,Miolo de Camarão de Madagáscar 30/40 Congelado,0.25,KG,9.99,39.96,€
11403,5962595,congelados,Pizza Ristorante de Mozzarella sem Glúten,0.37,KG,5.55,15.00,€
11404,6888962,congelados,Mini Cheesecake de Framboesa,0.2,KG,2.99,14.95,€
11405,7472617,congelados,Lula Recheada com Camarão Ultracongelada,0.5,KG,8.99,17.98,€
11406,7613826,congelados,Douradinhos de Peixe Rústicos,0.336,KG,3.99,11.88,€
11407,7184414,congelados,Batata Palitos Finos,1.0,KG,1.99,1.99,€
11408,6845206,congelados,Gelado White Chocolate and Cookies,0.44,LT,4.29,9.75,€
11409,7450715,congelados,Maxi Hambúrguer Vegetariano,0.227,KG,4.99,21.98,€
11410,7584210,congelados,Gelado Push-Pop,4.0,UN,2.79,0.70,€
11411,7346636,congelados,Preparado para Mariscada Ultracongelado,0.7,KG,5.65,8.07 ,€
11412,7409924,congelados,Gelado Magnífico Chocolate Branco com Amêndoa,0.72,LT,2.79,3.88,€
11413,2427743,congelados,Sardinha Congelada,0.3,UN,2.82,0.28,€
11414,7558971,congelados,Gelado Solero Exotic,0.27,LT,3.24,12.00,€
11415,7526165,congelados,Pedaços Vegan Sabor a Frango,0.16,KG,3.09,19.31,€
11416,6850010,congelados,Gelado Double Salted Caramel,0.44,LT,4.29,9.75,€
11417,4725996,congelados,Barrinhas de Pescada Ómega 3,0.9,KG,12.29,13.66,€
11418,7363135,congelados,Hambúrguer Powered By Plants,0.4,KG,5.49,13.73,€
11419,7584152,congelados,Gelado Magnífico Chocolate e Amêndoa Vegan,3.0,LT,2.49,9.22,€
11420,6523364,congelados,Aros de Cebola,0.45,KG,1.69,3.76,€
11421,7105465,congelados,Gelado Caramel Chew Chew,0.465,LT,6.79,14.60,€
11422,7646271,congelados,Tiras de Frango Panado,1.0,KG,11.49,11.49,€
11423,7544035,congelados,Cocktail de Bivalves Congelados,0.25,KG,3.49,13.96,€
11424,7484545,congelados,Unhas de Porco Congeladas,1.0,UN,2.15,2.15,€
11425,5768501,congelados,Lombos de Pescada MSC Ultracongelada,1.0,KG,9.33,9.33,€
11426,7647747,congelados,Medalhões de Pescada do Cabo Ultracongelada,0.5,KG,4.69,9.38,€
11440,7637334,congelados,Gelado Classic Frutos Vermelhos,0.72,KG,2.39,3.32,€
11441,7291499,congelados,Caldeirada de Bacalhau MSC Demolhado Ultracongelada,0.7,KG,3.29,4.70,€
11442,6813890,congelados,Mistura de Legumes Estilo Italiano,0.75,KG,2.29,3.05,€
11443,7291114,congelados,Postas de Bacalhau MSC Congeladas,0.8,KG,8.48,10.60,€
11444,2214091,congelados,Solha Grande Congelada,0.85,UN,6.99,5.94,€
11445,7490246,congelados,Profiteroles com Caramelo Salgado,0.24,UN,2.99,12.46,€
11446,7221517,congelados,Gelado Mini Delights Baunilha,0.35,LT,3.49,9.97,€
11447,7538720,congelados,Gelado Tips,0.08,KG,3.59,44.88,€
11448,7180150,congelados,Batata Steakhouse,1.0,KG,2.99,2.99,€
11449,7207961,congelados,Hambúrguer de Proteína Vegetal,0.2,KG,3.99,19.95,€
11450,7363139,congelados,Nuggets Powered By Plants,0.368,KG,5.49,14.92,€
11451,7471870,congelados,Tentáculos de Pota Grandes Congelados,3.0,UN,6.99,20.97,€
11452,7131130,congelados,Folhado de Salsicha,0.48,KG,3.59,7.48,€
11453,6470679,congelados,Pastéis de Legumes,0.28,KG,4.39,15.68,€
11454,7411098,congelados,Gelado Cheesecake de Frutos Vermelhos Vegan Sem Lactose,0.5,LT,3.29,6.58,€
11455,7526164,congelados,Nuggets Crocantes Vegan,0.18,KG,3.09,17.17,€
11456,5784207,congelados,Mistura de Legumes Grelhados,0.5,KG,2.99,5.98,€
11457,7521725,congelados,Gelado Mini Amêndoa Remix,0.33,LT,6.65,20.15,€
11458,6888943,congelados,Mini Cheesecake de Caramelo Salgado,0.2,KG,2.99,14.95,€
11459,7363123,congelados,Hambúrguer Powered By Plants,0.16,KG,2.99,18.69,€
11460,2182823,congelados,Pescada Inteira Média da América do Sul Congelada,0.8,UN,5.65,4.52,€
11461,7626461,congelados,Falafel Milho Doce e Quinoa,0.3,KG,4.99,16.63,€
11462,7533196,congelados,Gelado Sweet & Salty Amêndoa Remix,0.44,LT,4.29,9.75,€
11463,2166842,congelados,Pescada Inteira Grande da América do Sul Congelada,1.05,UN,4.49,4.71,€
11477,7397212,congelados,Gelado Duo Belgian Chocolate & Vanilla,0.42,LT,5.59,13.31,€
11478,7682192,congelados,Hambúrguer Vegan Proteína Vegetal,0.3,KG,5.49,18.30,€
11479,3658082,congelados,Hambúrguer de Bovino,1.0,KG,8.99,8.99,€
11480,6190167,congelados,Hambúrgueres de Vaca e Queijo sem Glúten,0.2,KG,4.7,23.50,€
11481,7182951,congelados,Espetadas de Porco Preto com Pimentos Ultracongeladas,0.45,UN,12.99,5.85,€
11482,7640106,congelados,Cordon Bleu,1.0,UN,8.99,1.12,€
11483,7680209,congelados,Covilhetes de Carne,0.26,KG,3.49,13.42,€
11484,2752176,congelados,Postas de Bacalhau Ultracongeladas,0.7,KG,15.08,21.54,€
11485,7307742,congelados,Pescada Inteira Grande do Cabo MSC Congelada,1.5,UN,5.65,8.48,€
11486,7574675,congelados,Tataki de Atum MSC Congelado,0.15,KG,4.39,29.27,€
11487,6306678,congelados,Salteado Mediterrâneo,0.7,KG,4.99,7.13,€
11488,2689516,congelados,Preparado para Arroz de Marisco Ultracongelado,0.5,KG,4.51,9.02,€
11489,7369412,congelados,Gelado Cookies & Cream Les Desserts,0.9,LT,3.59,3.99,€
11490,7714699,congelados,Gelado Salted Caramel Cappuccino,0.46,LT,5.59,12.15,€
11492,4901242,congelados,Lula Limpa 20/40 Ultracongelada,0.45,KG,8.79,19.53,€
11493,2214087,congelados,Red Fish Grande Congelado,1.2,UN,8.99,8.18,€
11494,7619442,congelados,Almôndegas Vegan de Proteína Vegetal,0.3,KG,5.49,18.30,€
11495,6379230,congelados,Miolo de Berbigão Ultracongelado,0.25,KG,6.99,27.96,€
11496,7143239,congelados,Hambúrgueres sem Glúten,1.44,KG,13.99,9.72,€
11497,7459411,congelados,Gelado Salt Caramel e Brownie Vegan Sem Lactose,0.465,LT,6.79,14.60,€
11498,3727892,congelados,Pescada Inteira Nº 3 do Chile a Bordo Congelada,1.6,UN,7.99,12.78,€
11499,7486293,congelados,Ervilhas,0.3,KG,1.87,6.23,€
11500,7578232,congelados,Bacalhau do Chefe,0.3,KG,5.54,18.47,€
11514,7725508,congelados,Sorbet Framboesa,0.45,LT,3.99,8.87,€
11515,6881807,congelados,Ervilhas,1.0,KG,1.31,1.31,€
11516,7451573,congelados,Gyosas de Vegetais,0.4,KG,2.79,6.98,€
11517,7105624,congelados,Gelado Caramel Brownie Party,0.465,LT,6.79,14.60,€
11518,7558878,congelados,Posta de Salmão 2ª Pele Congelada,0.2,UN,12.99,2.60,€
11519,5606345,congelados,Hambúrguer de Bovino Alto,1.0,KG,9.99,9.99,€
11521,7390517,congelados,Gelado Baunilha e Chocolate,1.7,LT,3.99,2.35,€
11522,7411096,congelados,Gelado Caramel Brownie Vegan Sem Lactose,0.5,LT,3.29,6.58,€
11523,7451138,congelados,Posta de Red Fish Congelada,1.5,KG,6.99,4.66,€
11524,7730111,congelados,"Gelado Manga, Maracujá e Iogurte Les Desserts",0.85,LT,3.59,4.22,€
11525,7521870,congelados,Gelado Mini Mix Vegan,0.33,LT,6.65,20.15,€
11526,4283242,congelados,Peito de Pato Congelado,0.7,UN,14.99,10.49,€
11527,7594145,congelados,Mix Frutos Vermelho,0.3,KG,3.99,13.30,€
11528,6524846,congelados,Gelado Blueberry Cheesecake Les Dessertss,0.9,LT,3.59,3.99,€
11529,7515356,congelados,Mexilhão Meia Concha da Nova Zelândia Ultracongelado,0.25,KG,5.49,21.96,€
11530,7156600,congelados,Rissóis de Carne,0.42,KG,1.79,4.26,€
11531,6771158,congelados,Pizza Forno Di Pietra Fiambre e Cogumelos,0.34,KG,3.64,10.71,€
11532,7402178,congelados,Filete Paloco Congelado,0.8,KG,5.99,7.49,€
11533,7411521,congelados,Gelado Caramelo Salgado Vegan Sem Lactose,0.5,LT,3.29,6.58,€
11534,7630225,congelados,Medalhões de Pescada do Cabo Ultracongelada,1.1,KG,10.29,9.35,€
11535,6937640,congelados,Mini Pizzas Cremosa de Fiambre,0.27,KG,4.75,17.59,€
11536,7463789,congelados,Delícias de Salmão Fumado Congelado,0.125,KG,0.93,7.44,€
11537,7390518,congelados,Gelado Baunilha & Morango,1.7,LT,3.99,2.35,€
11551,4793891,congelados,Paloco do Pacífico MSC Desfiado Congelado,0.5,KG,5.29,10.58,€
11552,7756158,congelados,Tarte Gelada Caramelo Salgado,0.65,LT,1.99,3.06,€
11553,6703121,congelados,Mistura de Açaí e Banana,0.16,LT,2.99,18.69,€
11554,7182969,congelados,Salsichas de Porco Preto,0.4,UN,12.99,5.20,€
11555,7643282,congelados,Mistura de Frutas e Açaí com Sementes de Linhaça,0.45,KG,3.59,7.98,€
11556,7469019,congelados,Mariscada sem Glúten Congelada,0.8,KG,7.53,9.41,€
11557,7613827,congelados,Nuggets de Frango e Queijo,0.00108,KG,25.99,24.06,€
11558,6713159,congelados,Mini Rissóis de Carne Pré-Fritos,0.6,KG,6.19,10.32,€
11559,7577623,congelados,Cocktail de Marisco Congelado,0.4,KG,3.76,9.40,€
11560,7435287,congelados,Camarão Massa Filó,8.0,UN,3.99,0.50,€
11561,6364533,congelados,Lombos de Bacalhau Reserva MSC Gourmet Ultracongelados,1.0,KG,25.46,25.46,€
11562,5965614,congelados,Sorvete de Açaí e Guaraná,0.16,LT,2.99,18.69,€
11563,7627280,congelados,Panquecas de Banana e Espelta,0.24,KG,3.29,13.71,€
11564,6433290,congelados,Mistura de Frutas Tropicais,0.45,KG,3.59,7.98,€
11565,7483598,congelados,Mão de Borrego Congelada,1.5,UN,10.49,15.74,€
11566,7680482,congelados,Hambúrguer 100% Picanha Congelado,0.56,KG,10.36,18.50,€
11567,6787595,congelados,Gelado Doce de Leite,0.46,LT,5.59,12.15,€
11568,7443608,congelados,Caldeirada de Peixe Ultracongelado,0.85,KG,6.49,7.64,€
11569,7430992,congelados,Espadilha Congelado,0.8,KG,3.99,4.99,€
11570,5948660,congelados,Empadas de Soja,4.0,KG,4.59,17.65,€
11571,7558967,congelados,Gelado Vanilla Hazelnut & Caramel,0.42,LT,5.59,13.31,€
11572,7207959,congelados,Chili Sin Carne com Proteína Vegetal,0.4,KG,3.99,9.97,€
11573,7574671,congelados,Porções De Atum-Albacora MSC Marinado Ultracongelado,0.25,KG,5.99,23.96,€
11574,7374673,congelados,Petinga Inteira Ultracongelada,1.0,KG,4.7,4.70,€
11588,7363121,congelados,Almôndegas Powered By Plants,0.36,KG,6.19,17.19,€
11589,2213943,congelados,Perca do Nilo sem Cabeça Congelada,2.3,UN,9.99,22.98,€
11590,7335491,congelados,Gelado Double Gold Caramel Billionaire,0.44,LT,4.29,9.75,€
11591,7647691,congelados,Gambão Argentino Ultracongelado,0.3,KG,8.39,27.97,€
11592,6302513,congelados,Preparado para Mariscada Ultracongelado,0.5,KG,7.2,14.40,€
11593,5838910,congelados,Sardinha Inteira Nacional Congelada,1.0,KG,4.23,4.23,€
11594,6763228,congelados,Mini Pastéis de Bacalhau Pré-Fritos,0.5,KG,5.99,11.98,€
11595,7577522,congelados,Preparado para Arroz de Marisco Ultracongelado,0.8,KG,5.49,6.86,€
11596,5323151,congelados,Gelado Nata sem Lactose,0.5,LT,2.14,4.28,€
11597,6050798,congelados,Mão de Vitela sem Osso Congelada,2.2,UN,4.23,9.31,€
11598,6191182,congelados,Polpa de Maracujá,0.4,KG,4.49,11.23,€
11599,7211005,congelados,Plumas Porco Preto Congeladas,0.9,UN,12.25,11.03,€
11600,7465416,congelados,Pizza The Good Baker Bolognese,0.355,KG,5.89,16.14,€
11601,6771356,congelados,Pizza Forno Di Pietra Hawai,0.38,KG,3.64,9.58,€
11602,7646798,congelados,Mini Cheesecakes Chocolate,6.0,UN,3.99,0.67,€
11603,7719067,congelados,Hambúrguer de Bovino,0.57,KG,5.99,10.51,€
11604,7408508,congelados,Gelado Magnífico Chocolate de Leite com Amêndoa Pack Poupança,0.96,LT,3.59,3.74,€
