,time_scraped,quantity,main_category,name,amount,unit,price,price_p_unit,currency,id,brand,full_category,variant,channel
10073,17/05/2023 02:07:42,180 GR | 18.28 €/KG,charcutaria-e-queijos,Queijo Snack de Vaca,180 GR,KG,3.29,18.28,€,2816557,Président,Charcutaria e Queijos/Queijos/Snacks,,col
10074,17/05/2023 02:07:42,500 GR | 18.84 €/KG,charcutaria-e-queijos,Queijo de Ovelha Amanteigado,500 GR,KG,9.42,18.84,€,7388888,Pastor Serrano,Charcutaria e Queijos/Queijos/Amanteigado,,col
10075,17/05/2023 02:07:42,300 GR | 9.97 €/KG,charcutaria-e-queijos,Morcela para Assar de Arganil,300 GR,KG,2.99,9.97,€,5185218,Continente,Charcutaria e Queijos/Charcutaria/Chouriço e Morcela,,col
10076,17/05/2023 02:07:42,80 GR | 46.13 €/KG,charcutaria-e-queijos,Atum fumado Noruega,80 GR,KG,3.69,46.13,€,6621383,Continente,Charcutaria e Queijos/Salmão Fumado e Especialidades,,col
10077,17/05/2023 02:07:42,200 GR (4 UN) | 17.95 €/KG,charcutaria-e-queijos,Salsichas Vegan,200 GR,KG,3.59,17.95,€,7588180,Veggie Lovers,Charcutaria e Queijos/Alternativas Vegetarianas,,col
10078,17/05/2023 02:07:42,400 GR | 11.48 €/KG,charcutaria-e-queijos,Salsicha Crioula,400 GR,KG,4.59,11.48,€,7175009,Prisca,Peixaria e Talho/Talho/Pronto a Cozinhar,,col
10079,17/05/2023 02:07:42,150 GR | 17.93 €/KG,charcutaria-e-queijos,Ralado Sabor a Cheddar e Mozzarella,150 GR,KG,2.69,17.93,€,7522343,Nurishh,Charcutaria e Queijos/Queijos/Ralado,,col
10080,17/05/2023 02:08:00,110 GR | 51.73 €/KG,charcutaria-e-queijos,Muxama de Atum,110 GR,KG,5.69,51.73,€,6917858,Ficolumé,Charcutaria e Queijos/Salmão Fumado e Especialidades,,col
10081,17/05/2023 02:08:00,100 GR | 42.90 €/KG,charcutaria-e-queijos,Fiambre Italiano Arrosto,100 GR,KG,4.29,42.90,€,7656235,Galbani,Charcutaria e Queijos/Charcutaria/Presunto,,col
10082,17/05/2023 02:08:00,150 GR | 26.60 €/KG,charcutaria-e-queijos,Azeitona Verde Provençal,150 GR,KG,3.99,26.60,€,4994683,Pere Olive,Frutas e Legumes/Tremoços e Azeitonas,,col
10083,17/05/2023 02:08:00,200 GR | 16.45 €/KG,charcutaria-e-queijos,Chouriço Mouro Ponte de Lima,200 GR,KG,3.29,16.45,€,7329322,Continente,Charcutaria e Queijos/Charcutaria/Chouriço e Morcela,,col
10084,17/05/2023 02:08:00,220 GR | 17.09 €/KG,charcutaria-e-queijos,Queijo de Vaca,220 GR,KG,3.76,17.09,€,5042663,Tété,Charcutaria e Queijos/Queijos/Curado,,col
10085,17/05/2023 02:08:00,1 UN | 23.44 €/KG,charcutaria-e-queijos,Queijo de Cabra Reserva,1 UN,KG,10.55,23.44,€,7627370,Côvo,Charcutaria e Queijos/Queijos/Curado,,col
10086,17/05/2023 02:08:00,1/2 QUEIJO = 830 GR | 14.87 €/UN,charcutaria-e-queijos,Queijo de Mistura 6 Meses de Cura,1/2 QUEIJO,UN,17.91,14.87,€,4664513,Três Igrejas,Charcutaria e Queijos/Queijos/Curado,,col
10087,17/05/2023 02:08:00,1 UN (APROX. 750 GR) | 13.81 €/KG,charcutaria-e-queijos,Queijo de Vaca Amanteigado,1 UN,KG,10.36,13.81,€,7620507,5 Estrelas,Charcutaria e Queijos/Queijos/Amanteigado,,col
10088,17/05/2023 02:08:00,500 GR | 14.12 €/KG,charcutaria-e-queijos,Queijo Pimentão,500 GR,KG,7.06,14.12,€,7323155,Castelões,Charcutaria e Queijos/Queijos/Curado,,col
10089,17/05/2023 02:08:00,270 GR | 8.42 €/UN,charcutaria-e-queijos,Barriga Fumada sem Costela,270 GR,UN,31.19,8.42,€,3717353,Minho Fumeiro,Charcutaria e Queijos/Charcutaria/Bacon e Fumados,,col
10090,17/05/2023 02:08:00,110 GR | 19.91 €/KG,charcutaria-e-queijos,Fiambre da Perna Extra Fatiado Teor de Sal Reduzido,110 GR,KG,2.19,19.91,€,6625786,Izidoro,"Charcutaria e Queijos/Charcutaria/Fiambre, Mortadela e Salame/Fiambre de Porco",,col
10091,17/05/2023 02:08:00,180 GR | 17.22 €/KG,charcutaria-e-queijos,Queijo de Vaca Mistério do Pico Quarto,180 GR,KG,3.1,17.22,€,7630305,Prados dos Açores,Charcutaria e Queijos/Queijos/Os melhores Queijos para a sua mesa de Páscoa,,col
10092,17/05/2023 02:08:00,1/2 QUEIJO = 650 GR | 5.84 €/UN,charcutaria-e-queijos,Queijo Apimentado,1/2 QUEIJO,UN,8.99,5.84,€,5711927,Fonte Mourisca,Charcutaria e Queijos/Queijos/Curado,,col
10093,17/05/2023 02:08:00,200 GR | 12.65 €/KG,charcutaria-e-queijos,Requeijão de Ovelha Azeitão,200 GR,KG,2.53,12.65,€,7466640,Continente,"Charcutaria e Queijos/Queijos/Fresco, Requeijão e Mozzarella",,col
10094,17/05/2023 02:08:00,100 GR | 29.90 €/KG,charcutaria-e-queijos,Presunto Fatiado 15 Meses de Cura,100 GR,KG,2.99,29.90,€,7614722,Casa do Monte,Charcutaria e Queijos/Charcutaria/Presunto,,col
10095,17/05/2023 02:08:00,200 GR | 9.35 €/KG,charcutaria-e-queijos,Queijo Fresco de Vaca Light,200 GR,KG,1.87,9.35,€,6609812,Continente,"Charcutaria e Queijos/Queijos/Fresco, Requeijão e Mozzarella",,col
10096,17/05/2023 02:08:00,230 GR | 21.70 €/KG,charcutaria-e-queijos,Salpicão do Lombo,230 GR,KG,4.99,21.70,€,7218726,Quinta dos Fumeiros,"Charcutaria e Queijos/Charcutaria/Salpicão, Paio e Fuet",,col
10097,17/05/2023 02:08:00,470 GR | 22.04 €/KG,charcutaria-e-queijos,Queijo de Cabra Curado,470 GR,KG,10.36,22.04,€,7705996,Moinhos Novos,Charcutaria e Queijos/Queijos/Curado,,col
10098,17/05/2023 02:08:00,1/2 QUEIJO = 630 GR | 11.88 €/UN,charcutaria-e-queijos,Queijo de Cabra,1/2 QUEIJO,UN,18.85,11.88,€,3023742,Quinta do Olival,Charcutaria e Queijos/Queijos/Curado,,col
10099,17/05/2023 02:08:00,230 GR | 10.39 €/KG,charcutaria-e-queijos,Chouriço Mouro do Fundão,230 GR,KG,2.39,10.39,€,5165854,Continente,Charcutaria e Queijos/Charcutaria/Chouriço e Morcela,,col
10100,17/05/2023 02:08:00,300 GR | 5.37 €/UN,charcutaria-e-queijos,Queijo Gorgonzola DOP Picante,300 GR,UN,17.91,5.37,€,7324772,Arrigoni,Charcutaria e Queijos/Queijos/Queijos do Mundo,,col
10101,17/05/2023 02:08:00,160 GR | 10.56 €/KG,charcutaria-e-queijos,Farinheira de Porco,160 GR,KG,1.69,10.56,€,7435437,Sabores do Alentejo,Charcutaria e Queijos/Charcutaria/Alheira e Farinheira,,col
10102,17/05/2023 02:08:00,80 GR | 87.38 €/KG,charcutaria-e-queijos,Presunto Ibérico Lascas,80 GR,KG,6.99,87.38,€,7453333,ElPozo,Charcutaria e Queijos/Charcutaria/Presunto,,col
10103,17/05/2023 02:08:00,300 GR | 23.23 €/KG,charcutaria-e-queijos,Queijo S. Jorge DOP 12 Meses de Cura,300 GR,KG,6.97,23.23,€,5573806,S. Jorge,Charcutaria e Queijos/Queijos/Curado,,col
10104,17/05/2023 02:08:17,160 GR | 41.19 €/KG,charcutaria-e-queijos,Tábua de Charcutaria Italiana com Azeitonas,160 GR,KG,6.59,41.19,€,7618557,Corte del Gusto,Charcutaria e Queijos/Tábuas e Aperitivos,,col
10105,17/05/2023 02:08:17,250 GR | 28.24 €/KG,charcutaria-e-queijos,Tábua Seleção 3 Queijos,250 GR,KG,7.06,28.24,€,7679951,Santiago,Charcutaria e Queijos/Queijos/Curado,,col
10106,17/05/2023 02:08:17,270 GR | 15.89 €/KG,charcutaria-e-queijos,Salpicão da Guarda,270 GR,KG,4.29,15.89,€,6679662,Continente,"Charcutaria e Queijos/Charcutaria/Salpicão, Paio e Fuet",,col
10107,17/05/2023 02:08:17,150 GR | 65.93 €/KG,charcutaria-e-queijos,Foie Gras de Pato,150 GR,KG,9.89,65.93,€,5551837,Continente Seleção,Mercearia/Conservas/Patês,,col
10108,17/05/2023 02:08:17,1/2 QUEIJO = 800 GR | 10.40 €/UN,charcutaria-e-queijos,Queijo Amanteigado,1/2 QUEIJO,UN,13.0,10.40,€,2645329,A Queijeira,Charcutaria e Queijos/Queijos/Amanteigado,,col
10109,17/05/2023 02:08:17,"1,5 KG | 13.94 €/UN",charcutaria-e-queijos,Pernil Fumado,"1,5 KG",UN,9.29,13.94,€,5474376,Primor,Charcutaria e Queijos/Charcutaria/Bacon e Fumados,,col
10110,17/05/2023 02:08:17,90 GR | 44.33 €/KG,charcutaria-e-queijos,Guanciale em Cubos,90 GR,KG,3.99,44.33,€,7673483,Levoni,Charcutaria e Queijos/Charcutaria/Bacon e Fumados,,col
10111,17/05/2023 02:08:17,125 GR | 33.84 €/KG,charcutaria-e-queijos,Queijo Mon Petit Creamy,125 GR,KG,4.23,33.84,€,7468717,Milleret,Charcutaria e Queijos/Queijos/Queijos do Mundo,,col
10112,17/05/2023 02:08:17,200 GR | 11.45 €/KG,charcutaria-e-queijos,Farinheira Ponte de Lima,200 GR,KG,2.29,11.45,€,7329323,Continente,Charcutaria e Queijos/Charcutaria/Alheira e Farinheira,,col
10113,17/05/2023 02:08:18,125 GR | 15.92 €/KG,charcutaria-e-queijos,Patê de Carne,125 GR,KG,1.99,15.92,€,5462466,Hein,"Campanhas/Santos Populares/Entradas/Queijos, Enchidos e Aperitivos",,col
10114,17/05/2023 02:08:18,550 GR | 13.69 €/KG,charcutaria-e-queijos,Queijo Meio Gordo,550 GR,KG,7.53,13.69,€,7081272,Fonte Mourisca,Charcutaria e Queijos/Queijos/Curado,,col
10115,17/05/2023 02:08:18,180 GR | 16.61 €/KG,charcutaria-e-queijos,Patê de Lebre,180 GR,KG,2.99,16.61,€,7696335,Arnaud,Mercearia/Conservas/Patês,,col
10116,17/05/2023 02:08:18,300 GR | 15.03 €/KG,charcutaria-e-queijos,Queijo da Ilha,300 GR,KG,4.51,15.03,€,7431371,Famoso,Charcutaria e Queijos/Queijos/Curado,,col
10117,17/05/2023 02:08:18,100 GR | 25.30 €/KG,charcutaria-e-queijos,Queijo Ralado,100 GR,KG,2.53,25.30,€,5893845,Old Amsterdam,Charcutaria e Queijos/Queijos/Ralado,,col
10118,17/05/2023 02:08:18,200 GR | 11.45 €/KG,charcutaria-e-queijos,Chouriço Negro,200 GR,KG,2.29,11.45,€,6543409,Monte Safira,Charcutaria e Queijos/Charcutaria/Chouriço e Morcela,,col
10119,17/05/2023 02:08:18,170 GR | 33.24 €/ KG,charcutaria-e-queijos,Queijo de Cabra Semicurado,170 GR, KG,5.65,33.24,€,7459459,Old Amsterdam,Charcutaria e Queijos/Queijos/Curado,,col
10120,17/05/2023 02:08:18,250 GR | 18.36 €/KG,charcutaria-e-queijos,Salpicão Ponte Lima,250 GR,KG,4.59,18.36,€,7329324,Continente,"Charcutaria e Queijos/Charcutaria/Salpicão, Paio e Fuet",,col
10121,17/05/2023 02:08:18,180 GR | 22.17 €/KG,charcutaria-e-queijos,Linguiça Fina de Porco Preto,180 GR,KG,3.99,22.17,€,7358498,Miguel & Miguel,Charcutaria e Queijos/Charcutaria/Salsichas e Linguiças,,col
10122,17/05/2023 02:08:18,200 GR | 33.95 €/KG,charcutaria-e-queijos,Paio de Porco Preto,200 GR,KG,6.79,33.95,€,6970311,Miguel & Miguel,"Charcutaria e Queijos/Charcutaria/Salpicão, Paio e Fuet",,col
10123,17/05/2023 02:08:18,300 GR | 7.35 €/UN,charcutaria-e-queijos,Queijo Gouda,300 GR,UN,24.51,7.35,€,7514578,Old Amsterdam,Charcutaria e Queijos/Queijos/Curado,,col
10124,17/05/2023 02:08:18,2 X 90 GR | 43.89 €/KG,charcutaria-e-queijos,Queijo de Ovelha com Sal,2 X,KG,3.95,43.89,€,7171534,Monte do Ganhão,"Charcutaria e Queijos/Queijos/Fresco, Requeijão e Mozzarella",,col
10125,17/05/2023 02:08:18,220 GR | 4.71 €/UN,charcutaria-e-queijos,Queijo Gouda Pesto Vermelho,220 GR,UN,23.57,4.71,€,7323212,Landana,Charcutaria e Queijos/Queijos/Queijos do Mundo,,col
10126,17/05/2023 02:08:18,180 GR | 16.61 €/KG,charcutaria-e-queijos,Patê de Javali,180 GR,KG,2.99,16.61,€,7696337,Arnaud,Mercearia/Conservas/Patês,,col
10127,17/05/2023 02:08:18,450 GR | 12.56 €/KG,charcutaria-e-queijos,Queijo de Vaca e Ovelha Metades,450 GR,KG,5.65,12.56,€,7627372,Alvelhe,Charcutaria e Queijos/Queijos/Fatiado e Bolas,,col
10128,17/05/2023 02:08:39,200 GR | 11.75 €/KG,charcutaria-e-queijos,Chouriço Sabor Português,200 GR,KG,2.35,11.75,€,6759593,Damatta,Charcutaria e Queijos/Charcutaria/Chouriço e Morcela,,col
10129,17/05/2023 02:08:39,180 GR | 16.61 €/KG,charcutaria-e-queijos,Patê de Veado com Conhaque,180 GR,KG,2.99,16.61,€,7696338,Arnaud,Mercearia/Conservas/Patês,,col
10130,17/05/2023 02:08:39,100 GR | 35.70 €/KG,charcutaria-e-queijos,Queijo Cocktail Aperifrais,100 GR,KG,3.57,35.70,€,2951560,Burgo de Arias,Charcutaria e Queijos/Queijos/Queijos do Mundo,,col
10131,17/05/2023 02:08:39,150 GR | 12.60 €/KG,charcutaria-e-queijos,Paté de Porco com Cogumelos,150 GR,KG,1.89,12.60,€,7696339,Mortier,Mercearia/Conservas/Patês,,col
10132,17/05/2023 02:08:39,230 GR | 22.09 €/KG,charcutaria-e-queijos,Queijo de Cabra,230 GR,KG,5.08,22.09,€,3041222,Capricórnio,Charcutaria e Queijos/Queijos/Curado,,col
10133,17/05/2023 02:08:39,450 GR | 16.31 €/KG,charcutaria-e-queijos,Queijo Amarelo da Beira Baixa DOP,450 GR,KG,7.34,16.31,€,5136548,Continente Seleção,Charcutaria e Queijos/Queijos/Curado,,col
10134,17/05/2023 02:08:39,280 GR | 16.04 €/KG,charcutaria-e-queijos,Salpicão de Seia,280 GR,KG,4.49,16.04,€,6308151,Fumeiro da Serra da Estrela,"Charcutaria e Queijos/Charcutaria/Salpicão, Paio e Fuet",,col
10135,17/05/2023 02:08:39,900 GR | 15.18 €/UN,charcutaria-e-queijos,Queijo de Ovelha Amanteigado de Seia,900 GR,UN,16.87,15.18,€,7474086,Continente,Charcutaria e Queijos/Queijos/Amanteigado,,col
10136,17/05/2023 02:08:39,250 GR | 32.00 €/KG,charcutaria-e-queijos,Queijo de Ovelha Azeitão DOP,250 GR,KG,8.0,32.00,€,5835280,Santiago,Charcutaria e Queijos/Queijos/Amanteigado,,col
10137,17/05/2023 02:08:39,100 GR | 89.90 €/KG,charcutaria-e-queijos,Carpaccio de Salmão Fumado,100 GR,KG,8.99,89.90,€,6917879,Ubago,Charcutaria e Queijos/Salmão Fumado e Especialidades,,col
10138,17/05/2023 02:08:39,620 GR | 11.69 €/UN,charcutaria-e-queijos,Merendeira de Ovelha Amanteigada Seia,620 GR,UN,18.85,11.69,€,2407652,Seia do Tavares,Charcutaria e Queijos/Queijos/Amanteigado,,col
10139,17/05/2023 02:08:39,150 GR | 13.27 €/KG,charcutaria-e-queijos,Chouriço de Porco Preto,150 GR,KG,1.99,13.27,€,7435438,Portugal de Sabores,Charcutaria e Queijos/Charcutaria/Chouriço e Morcela,,col
10140,17/05/2023 02:08:39,"1,10 KG | 19.70 €/UN",charcutaria-e-queijos,Queijo de Ovelha Amanteigado,"1,10 KG",UN,17.91,19.70,€,5410264,Pastor da Beira Alta,Charcutaria e Queijos/Queijos/Amanteigado,,col
10141,17/05/2023 02:08:39,220 GR | 21.45 €/KG,charcutaria-e-queijos,Chouriço Picante,220 GR,KG,4.29,21.45,€,7499687,Fumeiro da Serra da Estrela,Charcutaria e Queijos/Charcutaria/Chouriço e Morcela,,col
10142,17/05/2023 02:08:39,450 GR | 13.18 €/KG,charcutaria-e-queijos,Queijo Minas Frescal,450 GR,KG,5.93,13.18,€,7635704,Martins & Rebello,Charcutaria e Queijos/Queijos/Curado,,col
10143,17/05/2023 02:08:39,200 GR (2 UN) | 22.45 €/KG,charcutaria-e-queijos,Salsichas Wurstel Servelade,200 GR,KG,4.49,22.45,€,7640136,Levoni,Charcutaria e Queijos/Charcutaria/Salsichas e Linguiças,,col
10144,17/05/2023 02:08:39,75 GR | 46.53 €/KG,charcutaria-e-queijos,Salsichão Ibérico,75 GR,KG,3.49,46.53,€,7325237,ElPozo,"Charcutaria e Queijos/Charcutaria/Salpicão, Paio e Fuet",,col
10145,17/05/2023 02:08:39,170 GR | 13.76 €/KG,charcutaria-e-queijos,Requeijão de Ovelha,170 GR,KG,2.34,13.76,€,6130973,Saloio,"Charcutaria e Queijos/Queijos/Fresco, Requeijão e Mozzarella",,col
10146,17/05/2023 02:08:39,200 GR | 16.45 €/KG,charcutaria-e-queijos,Queijo Le Crémiot,200 GR,KG,3.29,16.45,€,7628254,Président,Charcutaria e Queijos/Queijos/Queijos do Mundo,,col
10147,17/05/2023 02:08:39,125 GR | 36.88 €/KG,charcutaria-e-queijos,Queijo Azul St Agur,125 GR,KG,4.61,36.88,€,7484307,Haute Fromagerie,Charcutaria e Queijos/Queijos/Queijos do Mundo,,col
10148,17/05/2023 02:08:39,180 GR | 16.61 €/KG,charcutaria-e-queijos,Patê de Faisão com Armanhaque,180 GR,KG,2.99,16.61,€,7696336,Arnaud,Mercearia/Conservas/Patês,,col
10149,17/05/2023 02:08:39,120 GR | 69.92 €/KG,charcutaria-e-queijos,Salmão Fumado Fatiado Ellusch,120 GR,KG,8.39,69.92,€,7482850,Hardy,Charcutaria e Queijos/Salmão Fumado e Especialidades,,col
10150,17/05/2023 02:08:39,1/2 QUEIJO = 560 GR | 11.35 €/UN,charcutaria-e-queijos,Queijo Barrado Ovelha Tavares,1/2 QUEIJO,UN,20.27,11.35,€,2112223,Seia do Tavares,Charcutaria e Queijos/Queijos/Curado,,col
10151,17/05/2023 02:08:39,200 GR | 8.45 €/KG,charcutaria-e-queijos,Toucinho do Lombo de Porco Preto,200 GR,KG,1.69,8.45,€,7358341,Miguel & Miguel,Charcutaria e Queijos/Charcutaria/Bacon e Fumados,,col
10152,17/05/2023 02:09:02,450 GR | 23.02 €/KG,charcutaria-e-queijos,Queijo Ovelha sem Lactose,450 GR,KG,10.36,23.02,€,5879821,Lagos,Charcutaria e Queijos/Queijos/Curado,,col
10153,17/05/2023 02:09:02,100 GR | 23.90 €/KG,charcutaria-e-queijos,Patê com Pimenta Negra,100 GR,KG,2.39,23.90,€,7295654,Capdevila Exquisite,Mercearia/Conservas/Patês,,col
10154,17/05/2023 02:09:02,100 GR | 34.90 €/KG,charcutaria-e-queijos,Salame,100 GR,KG,3.49,34.90,€,5046443,Hein,"Charcutaria e Queijos/Charcutaria/Fiambre, Mortadela e Salame/Mortadela e Salame",,col
10155,17/05/2023 02:09:02,520 GR | 27.19 €/KG,charcutaria-e-queijos,Queijo de Ovelha Nisa DOP Metades,520 GR,KG,14.14,27.19,€,5727303,Santiago,Charcutaria e Queijos/Queijos/Curado,,col
10156,17/05/2023 02:09:02,200 GR | 21.15 €/KG,charcutaria-e-queijos,Queijo Gorgonzola DOP Picante,200 GR,KG,4.23,21.15,€,7324627,Arrigoni,Charcutaria e Queijos/Queijos/Queijos do Mundo,,col
10157,17/05/2023 02:09:02,200 GR | 9.95 €/KG,charcutaria-e-queijos,Farinheira da Guarda,200 GR,KG,1.99,9.95,€,6679691,Continente,Charcutaria e Queijos/Charcutaria/Alheira e Farinheira,,col
10158,17/05/2023 02:09:02,200 GR | 15.50 €/KG,charcutaria-e-queijos,Queijo La Brique,200 GR,KG,3.1,15.50,€,7628234,Président,Charcutaria e Queijos/Queijos/Queijos do Mundo,,col
10159,17/05/2023 02:09:02,900 GR | 14.42 €/UN,charcutaria-e-queijos,Queijo de Ovelha e Cabra,900 GR,UN,16.02,14.42,€,4740985,Queijaria Almeida,Charcutaria e Queijos/Queijos/Curado,,col
10160,17/05/2023 02:09:02,120 GR | 62.42 €/KG,charcutaria-e-queijos,Lombo de Porco Preto Fatias,120 GR,KG,7.49,62.42,€,6741887,Continente Seleção,Charcutaria e Queijos/Charcutaria/Bacon e Fumados,,col
10161,17/05/2023 02:09:02,150 GR | 12.60 €/KG,charcutaria-e-queijos,Patê de Porco,150 GR,KG,1.89,12.60,€,7696334,Mortier,Mercearia/Conservas/Patês,,col
10162,17/05/2023 02:09:02,700 GR | 13.79 €/UN,charcutaria-e-queijos,Queijo de Cabra,700 GR,UN,19.7,13.79,€,6000576,Queijaria Almeida,Charcutaria e Queijos/Queijos/Curado,,col
10163,17/05/2023 02:09:02,2 X 75 GR | 28.60 €/KG,charcutaria-e-queijos,Tâmaras com Bacon,2 X,KG,4.29,28.60,€,6621272,La Selva,Charcutaria e Queijos/Tábuas e Aperitivos,,col
10164,17/05/2023 02:09:02,560 GR | 10.37 €/UN,charcutaria-e-queijos,Merendeira de Ovelha,560 GR,UN,20.74,10.37,€,7453380,Cerrado do Vale,Charcutaria e Queijos/Queijos/Amanteigado,,col
10165,17/05/2023 02:09:02,200 GR | 23.50 €/KG,charcutaria-e-queijos,Queijo Cortado,200 GR,KG,4.7,23.50,€,7398619,Old Amsterdam,Charcutaria e Queijos/Queijos/Queijos do Mundo,,col
10166,17/05/2023 02:09:02,450 GR | 10.44 €/KG,charcutaria-e-queijos,Queijo de Vaca,450 GR,KG,4.7,10.44,€,7559038,Ponte Nova,Charcutaria e Queijos/Queijos/Curado,,col
10167,17/05/2023 02:09:02,320 GR | 5.58 €/UN,charcutaria-e-queijos,Queijo Gorgonzola DOP,320 GR,UN,17.44,5.58,€,7324771,Arrigoni,Charcutaria e Queijos/Queijos/Queijos do Mundo,,col
10168,17/05/2023 02:09:02,125 GR | 33.12 €/KG,charcutaria-e-queijos,Queijo Fundido com Nozes,125 GR,KG,4.14,33.12,€,7484562,Rambol,Charcutaria e Queijos/Queijos/Queijos do Mundo,,col
10169,17/05/2023 02:09:02,8 X 25 GR | 13.45 €/KG,charcutaria-e-queijos,Bolinhas de Alheira de Caça,8 X,KG,2.69,13.45,€,7626251,A. Montesinho,Charcutaria e Queijos/Charcutaria/Alheira e Farinheira,,col
10170,17/05/2023 02:09:02,400 GR | 14.83 €/KG,charcutaria-e-queijos,Queijo de Vaca e Ovelha Amanteigado,400 GR,KG,5.93,14.83,€,7096810,Queijaria Licinia,Charcutaria e Queijos/Queijos/Amanteigado,,col
10171,17/05/2023 02:09:02,90 GR | 77.67 €/KG,charcutaria-e-queijos,Paleta Ibérica Lascas,90 GR,KG,6.99,77.67,€,7453332,ElPozo,Charcutaria e Queijos/Charcutaria/Presunto,,col
10172,17/05/2023 02:09:02,180 GR | 15.28 €/KG,charcutaria-e-queijos,Alheira Tradicional,180 GR,KG,2.75,15.28,€,5649275,Prisca,Charcutaria e Queijos/Charcutaria/Alheira e Farinheira,,col
10173,17/05/2023 02:09:02,200 GR | 9.95 €/KG,charcutaria-e-queijos,Toucinho do Lombo de Porco,200 GR,KG,1.99,9.95,€,6679695,Montaraz,Charcutaria e Queijos/Charcutaria/Bacon e Fumados,,col
10174,17/05/2023 02:09:02,110 GR | 22.64 €/KG,charcutaria-e-queijos,Fiambre da Perna Extra Forno Lenha Fatias Finas,110 GR,KG,2.49,22.64,€,7723305,Izidoro,"Charcutaria e Queijos/Charcutaria/Fiambre, Mortadela e Salame/Fiambre de Porco",,col
10175,17/05/2023 02:09:02,75 GR | 46.53 €/KG,charcutaria-e-queijos,Mini Snacks de Salsichão com Queijo Roquefort e Noz,75 GR,KG,3.49,46.53,€,7706395,Auvernou,"Charcutaria e Queijos/Charcutaria/Salpicão, Paio e Fuet",,col
10176,17/05/2023 02:09:18,500 GR (1 UN) | 19.78 €/KG,charcutaria-e-queijos,Merendeira de Ovelha Amanteigada,500 GR,KG,9.89,19.78,€,7365354,Casa Matias,Charcutaria e Queijos/Queijos/Amanteigado,,col
10177,17/05/2023 02:09:18,200 GR | €10.45  /KG,charcutaria-e-queijos,Farinheira de Almoster,200 GR,KG,2.09,€10.45, ,6541410,Fumeiro de Ribatejo,Charcutaria e Queijos/Charcutaria/Alheira e Farinheira,,col
10178,17/05/2023 02:09:18,170 GR (2 UN) | 24.88 €/KG,charcutaria-e-queijos,Queijo Puro de Cabra com Orégãos,170 GR,KG,4.23,24.88,€,5632612,Herdade da Maia,Charcutaria e Queijos/Queijos/Curado,,col
10179,17/05/2023 02:09:18,1/2 QUEIJO = 560 GR | 6.73 €/UN,charcutaria-e-queijos,Queijo Meio Gordo,1/2 QUEIJO,UN,13.19,6.73,€,5142489,Queijaria das Pousadas,Charcutaria e Queijos/Queijos/Curado,,col
10180,17/05/2023 02:09:18,225 GR | 25.11 €/KG,charcutaria-e-queijos,Queijo de Nisa DOP,225 GR,KG,5.65,25.11,€,7630302,Herdade da Maia,Charcutaria e Queijos/Queijos/Curado,,col
10181,17/05/2023 02:09:18,100 GR | 24.50 €/KG,charcutaria-e-queijos,Salsichão Extra,100 GR,KG,2.45,24.50,€,6926248,Noel,"Charcutaria e Queijos/Charcutaria/Salpicão, Paio e Fuet",,col
10182,17/05/2023 02:09:18,200 GR | 28.05 €/KG,charcutaria-e-queijos,Queijo Saint André,200 GR,KG,5.61,28.05,€,7484298,Haute Fromagerie,Charcutaria e Queijos/Queijos/Queijos do Mundo,,col
10183,17/05/2023 02:09:18,180 GR | 27.60 €/KG,charcutaria-e-queijos,Merendeira de Ovelha,180 GR,KG,4.14,27.60,€,7171528,Monte do Ganhão,Charcutaria e Queijos/Queijos/Amanteigado,,col
10184,17/05/2023 02:09:18,250 GR | 27.48 €/KG,charcutaria-e-queijos,Queijo de Vaca Chaumes,250 GR,KG,6.87,27.48,€,7484321,Haute Fromagerie,Charcutaria e Queijos/Queijos/Queijos do Mundo,,col
10185,17/05/2023 02:09:18,200 GR | 39.10 €/KG,charcutaria-e-queijos,Merendeira Serpa DOP,200 GR,KG,7.82,39.10,€,5889120,Guilherme,Charcutaria e Queijos/Queijos/Amanteigado,,col
10186,17/05/2023 02:09:18,300GR | 37.30 €/KG,charcutaria-e-queijos,Painho de Porco Preto de Campo,300GR ,KG,11.19,37.30,€,5270081,SEL,"Charcutaria e Queijos/Charcutaria/Salpicão, Paio e Fuet",,col
10187,17/05/2023 02:09:18,80 GR | 32.88 €/KG,charcutaria-e-queijos,Queijo Saint Marcellin IGP,80 GR,KG,2.63,32.88,€,7520317,Bourdin,Charcutaria e Queijos/Queijos/Queijos do Mundo,,col
10188,17/05/2023 02:09:18,180 GR | 18.06 €/KG,charcutaria-e-queijos,Alheira de Galo,180 GR,KG,3.25,18.06,€,5671891,Minho Fumeiro,Charcutaria e Queijos/Charcutaria/Alheira e Farinheira,,col
10189,17/05/2023 02:09:18,150 GR | 21.00 €/KG,charcutaria-e-queijos,Lombo e Cachaço de Vinha Alhos,150 GR,KG,3.15,21.00,€,5130194,Continente,Charcutaria e Queijos/Charcutaria/Bacon e Fumados,,col
10190,17/05/2023 02:09:18,200 GR | 26.95 €/KG,charcutaria-e-queijos,Salsichão de Porco Preto de Barrancos,200 GR,KG,5.39,26.95,€,7056683,Segredos de Barrancos,"Charcutaria e Queijos/Charcutaria/Salpicão, Paio e Fuet",,col
