Name,Quantity,Price,Time scraped
 Pastilha Elástica 60 Minutos Trident ," 20 G  | 54,50 €/KG
"," 1,09 € ",2023-05-12 18:26:22
 Pastilha Elástica Menta Big Bottle Fresh Mentos ," 60 G  | 49,00 €/KG
"," 2,94 € ",2023-05-12 18:26:22
 Rebuçados Extra Strong Halls ," 32 G  | 29,37 €/KG
"," 0,94 € ",2023-05-12 18:26:22
 Pepinos com Coentros Hengstenberg ," 670 G  | 5,21 €/KG
"," 3,49 € ",2023-05-12 18:26:22
 Molho Pesto Alla Calabrese Pingo Doce ," 190 G  | 8,89 €/KG
"," 1,69 € ",2023-05-12 18:26:22
 Rebuçados Peitorais de Alteia e Mel Nazaré ," 250 G  | 8,36 €/KG
"," 2,09 € ",2023-05-12 18:26:22
 Marshmallows Gomamix Pingo Doce ," 200 G  | 6,20 €/KG
"," 1,24 € ",2023-05-12 18:26:22
 Gressinos com Azeite Pingo Doce ," 250 G  | 7,96 €/KG
"," 1,99 € ",2023-05-12 18:26:22
 Gressinos com Azeitonas Pretas Pingo Doce ," 250 G  | 7,96 €/KG
"," 1,99 € ",2023-05-12 18:26:22
 Rebuçados Caramelos e Fruta Nazaré ," 250 G  | 9,56 €/KG
"," 2,39 € ",2023-05-12 18:26:22
 Pastilha Elástica Menta Pure Fresh Mentos ," 30 G  | 61,33 €/KG
"," 1,84 € ",2023-05-12 18:26:22
 Fermento em Pó Pingo Doce ," 150 G  | 9,27 €/KG
"," 1,39 € ",2023-05-12 18:26:22
 Cereais Bran Flakes Pingo Doce ," 375 G  | 4,24 €/KG
"," 1,59 € ",2023-05-12 18:26:22
 Conjunto de Doces Miniaturas Casa da Prisca ," 3X30 G  | 27,67 €/KG
"," 2,49 € ",2023-05-12 18:26:22
 Mousse de Pato com Pimenta Preta Pingo Doce ," 80 G  | 17,38 €/KG
"," 1,39 € ",2023-05-12 18:26:22
 Tablete de Chocolate Leite com Cereais Inteiras Pingo Doce ," 100 G  | 6,90 €/KG
"," 0,69 € ",2023-05-12 18:26:22
 Cereais Linha de Frutos Vermelhos Pingo Doce ," 300 G  | 7,30 €/KG
"," 2,19 € ",2023-05-12 18:26:22
 Bolachas Integrais Pingo Doce - 4 un ," 4X50 G  | 5,95 €/KG
"," 1,19 € ",2023-05-12 18:26:22
 Bolachas com Recheio Oreo ," 66 G  | 15,00 €/KG
"," 0,99 € ",2023-05-12 18:26:22
 Bolachas Princesa Original Artiach - 4 un ," 4X30 G  | 15,75 €/KG
"," 1,89 € ",2023-05-12 18:26:22
 Bolachas Maria Dourada Pingo Doce - 4 un ," 4X200 G  | 2,49 €/KG
"," 1,99 € ",2023-05-12 18:26:22
 Snack de Ervilhas Queijo e Aneto Snatt's ," 95 G  | 1,67 €/KG
"," 1,59 € ",2023-05-12 18:26:22
 Mistura de Ervas Aromáticas para Carnes Margão ," 24 G  | 137,08 €/KG
"," 3,29 € ",2023-05-12 18:26:22
 Chocolate Preto 72% Pingo Doce ," 200 G  | 8,95 €/KG
"," 1,79 € ",2023-05-12 18:26:22
 Tablete de Chocolate de Leite com Amêndoas Caramelizadas Pingo Doce ," 200 G  | 8,95 €/KG
"," 1,79 € ",2023-05-12 18:26:22
 Bolachas Maria Pingo Doce - 4 un ," 4X200 G  | 2,36 €/KG
"," 1,89 € ",2023-05-12 18:26:22
 Bolachas Torradas Pingo Doce - 4 un ," 4X200 G  | 2,24 €/KG
"," 1,79 € ",2023-05-12 18:26:22
 Bolachas Tostadas Pingo Doce - 4 un ," 4X200 G  | 2,24 €/KG
"," 1,79 € ",2023-05-12 18:26:22
 Tomate Triturado Pingo Doce ," 500 G  | 2,18 €/KG
"," 1,09 € ",2023-05-12 18:26:22
 Bolachas Digestive Pingo Doce ," 400 G  | 3,13 €/KG
"," 1,25 € ",2023-05-12 18:26:22
 Azeitonas Verdes com Pimentos Cantoliva ," 300 G  | 8,63 €/KG
"," 2,59 € ",2023-05-12 18:26:22
 Azeitonas Mistas com Orégãos Cantoliva ," 300 G  | 5,97 €/KG
"," 1,79 € ",2023-05-12 18:26:22
 Azeitonas Pretas Oxidadas Cantoliva ," 500 G  | 5,98 €/KG
"," 2,99 € ",2023-05-12 18:26:22
 Azeitonas Mistas com Azeite Cantoliva ," 300 G  | 8,13 €/KG
"," 2,44 € ",2023-05-12 18:26:22
 Barras de Chocolate Kinder ," 4 UN  | 0,30 €/UNIDADE
"," 1,19 € ",2023-05-12 18:26:22
 Vinha D'Alhos Quinta D'Avó ," 200 G  | 9,95 €/KG
"," 1,99 € ",2023-05-12 18:26:22
 Vinagre de Vinho Tinto Pingo Doce ," 500 ML  | 0,98 €/LT
"," 0,49 € ",2023-05-12 18:26:22
 Bolachas Palmiers Palmi Kids Du Bois - 2 un ," 2X50 G  | 11,40 €/KG
"," 1,14 € ",2023-05-12 18:26:22
 Jindungo com Azeite Quinta D´Avó ," 85 G  | 42,24 €/KG
"," 3,59 € ",2023-05-12 18:26:22
 Canela em Pau Pingo Doce ," 30 G  | 29,67 €/KG
"," 0,89 € ",2023-05-12 18:26:22
 Filetes de Anchovas em Óleo Vegetal General ," 40 G  | 54,75 €/KG
"," 2,19 € ",2023-05-12 18:26:22
 Molho Picante Tabasco ," 60 ML  | 53,17 €/LT
"," 3,19 € ",2023-05-12 18:26:22
 Bolachas Crackers Azeite e Rosmaninho Du Bois de la Roche - 8 un ," 8X25 G  | 10,95 €/KG
"," 2,19 € ",2023-05-12 18:26:22
 Palitos de Champanhe Boudoirs ," 200 G  | 12,20 €/KG
"," 2,44 € ",2023-05-12 18:26:22
 Biscoito Folhado Feuilletine Du Bois De La Roche ," 135 G  | 13,26 €/KG
"," 1,79 € ",2023-05-12 18:26:22
 Massa de Pimentão Quinta d'Avó ," 200 G  | 8,70 €/KG
"," 1,74 € ",2023-05-12 18:26:22
 Massa Alho Quinta D'avó ," 200 G  | 10,45 €/KG
"," 2,09 € ",2023-05-12 18:26:22
 Chocolate em Pó 50% Cacau Jerónimos ," 125 G  | 11,12 €/KG
"," 1,39 € ",2023-05-12 18:26:22
 Piri-Piri Jerónimos ," 180 ML  | 9,17 €/LT
"," 1,65 € ",2023-05-12 18:26:22
 Bolachas Crackers com Sal na Superfície Du Bois de la Roche - 20 un ," 20X25 G  | 6,58 €/KG
"," 3,29 € ",2023-05-12 18:26:22
 Chocolate Sombrinhas Regina ," 15 G  | 49,33 €/KG
"," 0,74 € ",2023-05-12 18:26:22
 Molho Piri Piri Preparado Timorense Quinta D´Avó ," 200 G  | 10,45 €/KG
"," 2,09 € ",2023-05-12 18:26:22
 Batatas Fritas Palha Pála-Pála ," 170 G  | 11,71 €/KG
"," 1,99 € ",2023-05-12 18:26:22
 Chocolate Pintarolas Tubo ," 22 G  | 31,36 €/KG
"," 0,69 € ",2023-05-12 18:26:22
 Rebuçados Cara Choco Caramelo e Chocolate Lutti ," 150 G  | 17,93 €/KG
"," 2,69 € ",2023-05-12 18:26:22
 Sombrinhas de Chocolate Peppa Pig Lacasa ," 50 G  | 53,80 €/KG
"," 2,69 € ",2023-05-12 18:26:22
 Espargos Brancos Pingo Doce ," 330 G  | 6,03 €/KG
"," 1,99 € ",2023-05-12 18:26:22
 Bolachas Fruits Espelta e Banana Leibniz ," 100 G  | 28,90 €/KG
"," 2,89 € ",2023-05-12 18:26:22
 Batatas Fritas Rodelas Pála-Pála ," 180 G  | 11,06 €/KG
"," 1,99 € ",2023-05-12 18:26:22
 Bolachas Choco Leibniz Chocolate Negro Bahlsen ," 125 G  | 19,92 €/KG
"," 2,49 € ",2023-05-12 18:26:22
 Palmiers Maçã e Canela Du Bois de la Roche ," 150 G  | 9,93 €/KG
"," 1,49 € ",2023-05-12 18:26:22
 Massa de Pimentão Quinta da Avó ," 380 G  | 7,08 €/KG
"," 2,69 € ",2023-05-12 18:26:22
 Taças de Bolacha Tulipas Progelcone ," 6 UN  | 0,38 €/UNIDADE
"," 2,29 € ",2023-05-12 18:26:22
 Cones Bolacha Baunilha Progelcone ," 10 UN  | 0,20 €/UNIDADE
"," 1,99 € ",2023-05-12 18:26:22
 Bolachas Waffletten Dark Bahlsen ," 100 G  | 24,90 €/KG
"," 2,49 € ",2023-05-12 18:26:22
 Piri Piri de Portugal Quinta D' Avó ," 95 ML  | 13,58 €/LT
"," 1,29 € ",2023-05-12 18:26:22
 Bolachas de Amêndoa Anna's ," 150 G  | 18,27 €/KG
"," 2,74 € ",2023-05-12 18:26:22
 Bolacha Laranja Thins Fin Anna's ," 150 G  | 18,27 €/KG
"," 2,74 € ",2023-05-12 18:26:22
 Bolacha Cappuccino Thins Fin Anna's ," 150 G  | 18,27 €/KG
"," 2,74 € ",2023-05-12 18:26:22
 Bolacha Gengibre Thins Fin Anna's ," 150 G  | 18,27 €/KG
"," 2,74 € ",2023-05-12 18:26:22
 Piri Piri Extra Forte Quinta D' Avó ," 90 G  | 14,33 €/KG
"," 1,29 € ",2023-05-12 18:26:22
 Tempero para Carne de Porco Quinta D'Avó ," 200 G  | 9,45 €/KG
"," 1,89 € ",2023-05-12 18:26:22
 Palmiers Folhados Caramelizados Du Bois de La Roche ," 150 G  | 9,93 €/KG
"," 1,49 € ",2023-05-12 18:26:22
 Base para Panquecas Pangudi ," 200 G  | 13,45 €/KG
"," 2,69 € ",2023-05-12 18:26:22
 Bolachas Zoo Original Leibniz ," 125 G  | 16,72 €/KG
"," 2,09 € ",2023-05-12 18:26:22
 Bolachas Fruits Espelta e Maçã Leibniz ," 100 G  | 28,90 €/KG
"," 2,89 € ",2023-05-12 18:26:22
 Bolachas de Chocolate e Caramelo Mars ," 162 G  | 24,01 €/KG
"," 3,89 € ",2023-05-12 18:26:22
 Bolachas de Chocolate Recheadas Cards Kinder ," 128 G  | 20,63 €/KG
"," 2,64 € ",2023-05-12 18:26:22
 Bolachas Crackers com Arroz Tufado Du Bois de la Roche - 8 un ," 8X30 G  | 11,42 €/KG
"," 2,74 € ",2023-05-12 18:26:22
 Bolachas de Aveia Chocolate Negro e Laranja Nairn's ," 200 G  | 11,95 €/KG
"," 2,39 € ",2023-05-12 18:26:22
 Drageias de Chocolate com Amendoim Original Conguitos ," 90 G  | 17,67 €/KG
"," 1,59 € ",2023-05-12 18:26:22
 Chocolate Crunchie Cadbury ," 40 G  | 26,25 €/KG
"," 1,05 € ",2023-05-12 18:26:22
 Bolachas Cobertura de Chocolate Leibniz Bahlsen ," 125 G  | 19,92 €/KG
"," 2,49 € ",2023-05-12 18:26:22
 Bolachas Recheadas Deloba Bahlsen ," 100 G  | 20,90 €/KG
"," 2,09 € ",2023-05-12 18:26:22
 Chocolate White Bueno Kinder ," 39 G  | 29,49 €/KG
"," 1,15 € ",2023-05-12 18:26:22
 Aperitivo Brezel Saltlets Mini Lorenz ," 150 G  | 16,60 €/KG
"," 2,49 € ",2023-05-12 18:26:22
 Chocolate Fruit & Nuts Cadbury ," 49 G  | 21,43 €/KG
"," 1,05 € ",2023-05-12 18:26:22
 Chocolate Dairymilk Cadbury ," 45 G  | 23,33 €/KG
"," 1,05 € ",2023-05-12 18:26:22
 Açúcar Branco com Stevia Pastelaria Sidul ," 500 G  | 4,14 €/KG
"," 2,07 € ",2023-05-12 18:26:22
 Tortilla Chips Sabor Barbecue Mister Free'd ," 135 G  | 18,44 €/KG
"," 2,49 € ",2023-05-12 18:26:22
 Barras de Cereais e Amêndoa Chocolate Sal Marinho Croffee ," 3 UN  | 0,90 €/UNIDADE
"," 2,69 € ",2023-05-12 18:26:22
 Barras de Cereais e Caramelo Salgado Croffee ," 5 UN  | 0,54 €/UNIDADE
"," 2,69 € ",2023-05-12 18:26:22
 Açúcar Mascavado Saquetas Sidul ," 120X5 G  | 5,98 €/KG
"," 3,59 € ",2023-05-12 18:26:22
 Bolo de Chocolate Délice Kinder - 4 un ," 4 UN  | 0,62 €/UNIDADE
"," 2,49 € ",2023-05-12 18:26:22
 Gomas Sortidas Interdoces ," 200 G  | 9,95 €/KG
"," 1,99 € ",2023-05-12 18:26:22
 Barra de Amendoins e Avelãs Pingo Doce ," 35 G  | 19,71 €/KG
"," 0,69 € ",2023-05-12 18:26:22
 Chocolate e Caramelo Cadbury ," 45 G  | 23,33 €/KG
"," 1,05 € ",2023-05-12 18:26:22
 Açúcar Demerara Saquetas RAR ," 50X6 G  | 7,30 €/KG
"," 2,19 € ",2023-05-12 18:26:22
 Açúcar Branco Saquetas Sidul ," 50 UN  | 0,03 €/UNIDADE
"," 1,58 € ",2023-05-12 18:26:22
 Açúcar Mascavado Saquetas Sidul ," 50 UN  | 0,04 €/UNIDADE
"," 1,95 € ",2023-05-12 18:26:22
 Snack B-ready Nutella ," 45 G  | 26,44 €/KG
"," 1,19 € ",2023-05-12 18:26:22
 Aperitivo Chips Hummus com Sal Eat Real ," 135 G  | 19,63 €/KG
"," 2,65 € ",2023-05-12 18:26:22
 Barras de Frutos Secos com sementes de Sésamo e Mel Pingo Doce ," 150 G  | 13,27 €/KG
"," 1,99 € ",2023-05-12 18:26:22
 Gomas Sortidas Ácidas Interdoces ," 500 G  | 8,88 €/KG
"," 4,44 € ",2023-05-12 18:26:22
 Gomas Sortidas com Açúcar Interdoces ," 500 G  | 8,88 €/KG
"," 4,44 € ",2023-05-12 18:26:22
 Snack de Coco Frubis ," 20 G  | 39,50 €/KG
"," 0,79 € ",2023-05-12 18:26:22
 Chocolate Extra Noir Regina ," 20 G  | 34,50 €/KG
"," 0,69 € ",2023-05-12 18:26:22
 Chocolate Go! Nutella ," 52 G  | 26,73 €/KG
"," 1,39 € ",2023-05-12 18:26:22
 Mostarda com Mel Top Down Heinz ," 220 G  | 12,46 €/KG
"," 2,99 € ",2023-05-12 18:26:22
 Chocolate Bueno Kinder ," 43 G  | 26,74 €/KG
"," 1,15 € ",2023-05-12 18:26:22
 Batatas Fritas Palha Pingo Doce ," 200 G  | 5,45 €/KG
"," 1,09 € ",2023-05-12 18:26:22
 Açúcar Amarelo RAR ," 1 KG  | 1,89 €/KG
"," 1,89 € ",2023-05-12 18:26:22
 Batatas Fritas Receita Rústica Pingo Doce ," 150 G  | 6,60 €/KG
"," 0,99 € ",2023-05-12 18:26:22
 Infusão Detox Ahmad ," 20 UN  | 0,17 €/UNIDADE
"," 3,49 € ",2023-05-12 18:26:22
 Infusão Limão e Gengibre Ahmad ," 20 UN  | 0,17 €/UNIDADE
"," 3,49 € ",2023-05-12 18:26:22
 Chá Branco Bio Cupper ," 20 UN  | 0,20 €/UNIDADE
"," 3,99 € ",2023-05-12 18:26:22
 Infusão de Camomila Bio Cupper ," 20 UN  | 0,13 €/UNIDADE
"," 2,69 € ",2023-05-12 18:26:22
 Infusão de Limão e Gengibre Bio Cupper ," 20 UN  | 0,19 €/UNIDADE
"," 3,74 € ",2023-05-12 18:26:22
 Infusão Depur Bio Cupper ," 20 UN  | 0,19 €/UNIDADE
"," 3,84 € ",2023-05-12 18:26:22
 Chá Early Grey Bio Cupper ," 20 UN  | 0,20 €/UNIDADE
"," 3,99 € ",2023-05-12 18:26:22
 Chá English Breakfast Bio Cupper ," 20 UN  | 0,20 €/UNIDADE
"," 3,99 € ",2023-05-12 18:26:22
 Café Solúvel em Saquetas Delta ," 10 UN  | 0,13 €/UNIDADE
"," 1,29 € ",2023-05-12 18:26:22
 Infusão Cidreira Pingo Doce ," 25 UN  | 0,04 €/UNIDADE
"," 0,95 € ",2023-05-12 18:26:22
 Infusão Camomila Pingo Doce ," 25 UN  | 0,03 €/UNIDADE
"," 0,79 € ",2023-05-12 18:26:22
 Chá Verde Gorrena ," 20 UN  | 0,10 €/UNIDADE
"," 1,99 € ",2023-05-12 18:26:22
 Tomate Triturado Pingo Doce ," 390 G  | 1,77 €/KG
"," 0,69 € ",2023-05-12 18:26:22
 Filtros para Café Nº4 Silvex ," 100 UN  | 0,03 €/UNIDADE
"," 3,39 € ",2023-05-12 18:26:22
 Tremoços em Frasco Pingo Doce ," 350 G  | 2,83 €/KG
"," 0,99 € ",2023-05-12 18:26:22
 Filtros para Café Nº2 Silvex ," 100 UN  | 0,03 €/UNIDADE
"," 3,39 € ",2023-05-12 18:26:22
 Gressinos Finos e Crocantes Pingo Doce ," 250 G  | 6,36 €/KG
"," 1,59 € ",2023-05-12 18:26:22
 Gomas Spaghetti Morango Haribo ," 75 G  | 17,20 €/KG
"," 1,29 € ",2023-05-12 18:26:22
 Mostarda Top Down Pingo Doce ," 200 G  | 4,95 €/KG
"," 0,99 € ",2023-05-12 18:26:22
 Gomas Sortidas Funky Mix Haribo ," 100 G  | 12,90 €/KG
"," 1,29 € ",2023-05-12 18:26:22
 Tablete de Chocolate Branco Lindor Lindt ," 100 G  | 29,90 €/KG
"," 2,99 € ",2023-05-12 18:26:22
 Gomas Ositos de Oro Haribo ," 75 G  | 14,53 €/KG
"," 1,09 € ",2023-05-12 18:26:22
 Mousse de Pato com Ervas Finas Pingo Doce ," 80 G  | 17,38 €/KG
"," 1,39 € ",2023-05-12 18:26:22
 Gomas Favoritos Red Pica com Açúcar Haribo ," 90 G  | 14,33 €/KG
"," 1,29 € ",2023-05-12 18:26:22
 Gomas Sortidas Starmix Haribo ," 90 G  | 14,33 €/KG
"," 1,29 € ",2023-05-12 18:26:22
 Tablete de Chocolate Branco Pingo Doce ," 100 G  | 7,90 €/KG
"," 0,79 € ",2023-05-12 18:26:22
 Mix Especiarias para Carnes Pingo Doce ," 20 G  | 59,50 €/KG
"," 1,19 € ",2023-05-12 18:26:22
 Molho de Soja Pingo Doce ," 200 ML  | 4,95 €/LT
"," 0,99 € ",2023-05-12 18:26:22
 Bolachas Línguas de Gato Pingo Doce ," 200 G  | 3,95 €/KG
"," 0,79 € ",2023-05-12 18:26:22
 Gengibre Moído Pingo Doce ," 26 G  | 38,08 €/KG
"," 0,99 € ",2023-05-12 18:26:22
 Gomas Mega Roulette Haribo ," 45 G  | 25,33 €/KG
"," 1,14 € ",2023-05-12 18:26:22
 Sopa Rabo de Boi Pingo Doce ," 74 G  | 12,03 €/KG
"," 0,89 € ",2023-05-12 18:26:22
 Puré de Maçã e Pêra Pom´bel ," 4X100 G  | 6,48 €/KG
"," 2,59 € ",2023-05-12 18:26:22
 Puré de Maçã Pom´bel ," 4X100 G  | 6,48 €/KG
"," 2,59 € ",2023-05-12 18:26:22
 Puré de Maçã e Manga Pom´bel ," 4X100 G  | 6,48 €/KG
"," 2,59 € ",2023-05-12 18:26:22
 Puré de Maçã Morango e Banana Pom´bel ," 4X100 G  | 6,48 €/KG
"," 2,59 € ",2023-05-12 18:26:22
 Açúcar Branco Saquetas RAR ," 100 UN  | 0,01 €/UNIDADE
"," 1,25 € ",2023-05-12 18:26:22
 Adoçante Edulcor ," 1200 UN  | 0,00 €/UNIDADE
"," 2,19 € ",2023-05-12 18:26:22
 Caramelos Fruta Mentos ," 38 G  | 18,16 €/KG
"," 0,69 € ",2023-05-12 18:26:22
 Molho de Vinagrete com Vinagre Balsâmico e Mel Pingo Doce ," 245 ML  | 5,67 €/LT
"," 1,39 € ",2023-05-12 18:26:22
 Polpa de Tomate Pingo Doce ," 1 L  | 1,79 €/LT
"," 1,79 € ",2023-05-12 18:26:22
 Batatas Fritas em Azeite Pingo Doce ," 150 G  | 7,93 €/KG
"," 1,19 € ",2023-05-12 18:26:22
 Tempero no Forno Alho e Cebola Pingo Doce ," 36 G  | 27,50 €/KG
"," 0,99 € ",2023-05-12 18:26:22
 Pêssego em Calda Tripack Pingo Doce ," 3X200 G  | 3,92 €/KG
"," 2,35 € ",2023-05-12 18:26:22
 Café Moído Vietname Pingo Doce ," 200 G  | 9,95 €/KG
"," 1,99 € ",2023-05-12 18:26:22
 Tempero no Forno Ervas Aromáticas Pingo Doce ," 34 G  | 29,12 €/KG
"," 0,99 € ",2023-05-12 18:26:22
 Drageias Fruits Skittles ," 38 G  | 26,05 €/KG
"," 0,99 € ",2023-05-12 18:26:22
 Tostas com Passas Pingo Doce ," 150 G  | 10,60 €/KG
"," 1,59 € ",2023-05-12 18:26:22
 Atum Posta Pimenta da Terra e Ervas Finas Bom Petisco ," 120 G  | 17,42 €/KG
"," 2,09 € ",2023-05-12 18:26:22
 Atum Posta em Azeite Virgem Extra e Orégãos Bom Petisco. ," 120 G  | 17,42 €/KG
"," 2,09 € ",2023-05-12 18:26:22
 Creme de Marisco Pingo Doce ," 72 G  | 12,36 €/KG
"," 0,89 € ",2023-05-12 18:26:22
 Cogumelos Inteiros Pingo Doce ," 3X185 G  | 4,71 €/KG
"," 2,59 € ",2023-05-12 18:26:22
 Bolachas Argolinhas de Chocolate Negro Pingo Doce ," 150 G  | 5,27 €/KG
"," 0,79 € ",2023-05-12 18:26:22
 Bolachas Argolinhas de Chocolate Branco Pingo Doce ," 150 G  | 5,27 €/KG
"," 0,79 € ",2023-05-12 18:26:22
 Bolachas Argolinhas de Chocolate de Leite Pingo Doce ," 150 G  | 5,27 €/KG
"," 0,79 € ",2023-05-12 18:26:22
 Leite Condensado Pingo Doce ," 397 G  | 3,25 €/KG
"," 1,29 € ",2023-05-12 18:26:22
 Feijão Frade Pingo Doce ," 420 G  | 2,00 €/KG
"," 0,84 € ",2023-05-12 18:26:22
 Feijão Manteiga Pingo Doce ," 420 G  | 2,00 €/KG
"," 0,84 € ",2023-05-12 18:26:22
 Feijão Branco Pingo Doce ," 420 G  | 2,00 €/KG
"," 0,84 € ",2023-05-12 18:26:22
 Feijão Encarnado Pingo Doce ," 420 G  | 2,00 €/KG
"," 0,84 € ",2023-05-12 18:26:22
 Feijão Frade Pingo Doce ," 820 G  | 1,45 €/KG
"," 1,19 € ",2023-05-12 18:26:22
 Feijão Manteiga Pingo Doce ," 820 G  | 1,45 €/KG
"," 1,19 € ",2023-05-12 18:26:22
 Feijão Branco Pingo Doce ," 820 G  | 1,45 €/KG
"," 1,19 € ",2023-05-12 18:26:22
 Feijão Encarnado Pingo Doce ," 820 G  | 1,45 €/KG
"," 1,19 € ",2023-05-12 18:26:22
 Canela Moída Bio Margão ," 27 G  | 158,89 €/KG
"," 4,29 € ",2023-05-12 18:26:22
 Macedónia Jerónimos ," 345 G  | 4,32 €/KG
"," 1,49 € ",2023-05-12 18:26:22
 Bolacha de Aveia Coco & Chia Nairn's ," 200 G  | 11,95 €/KG
"," 2,39 € ",2023-05-12 18:26:22
 Atum Caril Bom Petisco ," 120 G  | 17,42 €/KG
"," 2,09 € ",2023-05-12 18:26:22
 Maionese com Manjericão Top Down Pingo Doce ," 250 ML  | 5,96 €/LT
"," 1,49 € ",2023-05-12 18:26:22
 Tablete de Chocolate com Recheio de Caramelo Pingo Doce ," 100 G  | 10,90 €/KG
"," 1,09 € ",2023-05-12 18:26:22
 Tablete de Chocolate Negro com Recheio de Menta Pingo Doce ," 96 G  | 11,35 €/KG
"," 1,09 € ",2023-05-12 18:26:22
 Maionese com Tomilho Baixo Teor de Sal Top Down Pingo Doce ," 265 ML  | 5,62 €/LT
"," 1,49 € ",2023-05-12 18:26:22
 Bloco de Foie Gras de Pato Mi-Cuit Capdevila Senses ," 40 G  | 93,50 €/KG
"," 3,74 € ",2023-05-12 18:26:22
 Feijão Manteiga Pingo Doce ," 540 G  | 1,65 €/KG
"," 0,89 € ",2023-05-12 18:26:22
 Feijão Frade Pingo Doce ," 540 G  | 1,65 €/KG
"," 0,89 € ",2023-05-12 18:26:22
 Feijão Encarnado Pingo Doce ," 540 G  | 1,65 €/KG
"," 0,89 € ",2023-05-12 18:26:22
 Grão de Bico Cozido Pingo Doce ," 540 G  | 1,65 €/KG
"," 0,89 € ",2023-05-12 18:26:22
 Feijão Branco Cozido Pingo Doce ," 540 G  | 1,65 €/KG
"," 0,89 € ",2023-05-12 18:26:22
 Concentrado de Tomate Verdurini Mutti ," 130 G  | 15,31 €/KG
"," 1,99 € ",2023-05-12 18:26:22
 Polpa Tomate com Manjericão Mutti ," 400 G  | 6,23 €/KG
"," 2,49 € ",2023-05-12 18:26:22
 Polpa de Tomate Finamente Triturada com Alho Mutti ," 400 G  | 5,98 €/KG
"," 2,39 € ",2023-05-12 18:26:22
 Passata de Tomate com Manjericão Fresco Mutti ," 400 G  | 5,98 €/KG
"," 2,39 € ",2023-05-12 18:26:22
 Passata de Tomate Mutti ," 400 G  | 5,73 €/KG
"," 2,29 € ",2023-05-12 18:26:22
 Tomate Cereja Mutti ," 400 G  | 5,73 €/KG
"," 2,29 € ",2023-05-12 18:26:22
 Molho Aromatizado para Pizza Mutti ," 400 G  | 5,98 €/KG
"," 2,39 € ",2023-05-12 18:26:22
 Tomate Pelado Biológico Mutti ," 400 G  | 6,48 €/KG
"," 2,59 € ",2023-05-12 18:26:22
 Polpa de Tomate Pedaços Bio Mutti ," 400 G  | 6,48 €/KG
"," 2,59 € ",2023-05-12 18:26:22
 Passata de Tomate Biológico Mutti ," 560 G  | 6,77 €/KG
"," 3,79 € ",2023-05-12 18:26:22
 Patê de Pimenta Verde Capdevila ," 55 G  | 21,64 €/KG
"," 1,19 € ",2023-05-12 18:26:22
 Patê de Pato com Porto Capdevila ," 55 G  | 21,64 €/KG
"," 1,19 € ",2023-05-12 18:26:22
 Descafeinado Solúvel Pingo Doce ," 10 UN  | 0,11 €/UNIDADE
"," 1,09 € ",2023-05-12 18:26:22
 Bolsa de Fruta Multifrutos com Cereais sem Glúten Pingo Doce ," 90 G  | 8,22 €/KG
"," 0,74 € ",2023-05-12 18:26:22
 Bolsa de Fruta Maçã Banana Pingo Doce ," 90 G  | 8,22 €/KG
"," 0,74 € ",2023-05-12 18:26:22
 Bolsa de Fruta Pêra Pingo Doce ," 90 G  | 8,22 €/KG
"," 0,74 € ",2023-05-12 18:26:22
 Bolsa de Fruta Multifrutos Pingo Doce ," 90 G  | 8,22 €/KG
"," 0,74 € ",2023-05-12 18:26:22
 Bolsa de Fruta Pêra Maçã Pingo Doce ," 90 G  | 8,22 €/KG
"," 0,74 € ",2023-05-12 18:26:22
 Bolsa de Fruta Maçã Manga Pêssego Pingo Doce ," 90 G  | 8,22 €/KG
"," 0,74 € ",2023-05-12 18:26:22
 Bolsa de Fruta Morango Pêssego Pingo Doce ," 90 G  | 8,22 €/KG
"," 0,74 € ",2023-05-12 18:26:22
 Bolsa de Fruta Maçã Banana Laranja Pingo Doce ," 90 G  | 8,22 €/KG
"," 0,74 € ",2023-05-12 18:26:22
 Bolsa de Fruta Maçã Pingo Doce ," 90 G  | 8,22 €/KG
"," 0,74 € ",2023-05-12 18:26:22
 Bolsa de Fruta Maçã Banana Laranja Bolacha Pingo Doce ," 90 G  | 8,22 €/KG
"," 0,74 € ",2023-05-12 18:26:22
 Sal Iodado Marinho Pingo Doce ," 1 KG  | 0,39 €/KG
"," 0,39 € ",2023-05-12 18:26:22
 Cravinho Pingo Doce ," 25 G  | 45,60 €/KG
"," 1,14 € ",2023-05-12 18:26:22
 Maionese Natura ," 310 G  | 9,65 €/KG
"," 2,99 € ",2023-05-12 18:26:22
 Açúcar Branco Saquetas Sidul ," 125 UN  | 0,02 €/UNIDADE
"," 1,99 € ",2023-05-12 18:26:22
 Batatas Fritas Onduladas com Presunto Pingo Doce ," 185 G  | 7,35 €/KG
"," 1,36 € ",2023-05-12 18:26:22
 Pimentos Vermelhos Pingo Doce ," 650 G  | 2,91 €/KG
"," 1,89 € ",2023-05-12 18:26:22
 Pepino em Conserva Pingo Doce ," 870 G  | 2,17 €/KG
"," 1,89 € ",2023-05-12 18:26:22
 Chocolate Beijos com Baunilha ," 100 G  | 11,40 €/KG
"," 1,14 € ",2023-05-12 18:26:22
 Drops sem Açúcar Eucalipto Mentolin ," 115 G  | 22,52 €/KG
"," 2,59 € ",2023-05-12 18:26:22
 Batatas Fritas Onduladas com Sal Pingo Doce ," 200 G  | 6,45 €/KG
"," 1,29 € ",2023-05-12 18:26:22
