,Time scraped,Category,Name,Amount,Units,List_Price,Price_per_unit_of_measure,Currency
4704,2023-05-12 16:02:16,congelados, Pizza La Mía Grande Quatro Queijos Dr. Oetker ,0.4,KG,6.59,16.47,€
4705,2023-05-12 16:02:16,congelados, Pizza Hawaiana Forno de Lenha Congelada Pingo Doce ,0.35,KG,2.19,6.26,€
4706,2023-05-12 16:02:16,congelados, Pizza Romana Forno de Lenha Congelada Pingo Doce ,0.35,KG,2.19,6.26,€
4707,2023-05-12 16:02:16,congelados, Pizza Mozzarella de Búfala Forno de Lenha Congelada Pingo Doce ,0.35,KG,2.19,6.26,€
4708,2023-05-12 16:02:16,congelados, Gelado Ice Up de Smarties com Apito Pingo Doce ,0.32,L,2.79,8.72,€
4709,2023-05-12 16:02:16,congelados, Gelado de Copo Mini Doce de Leite Häagen-Dazs ,0.095,L,2.75,28.95,€
4710,2023-05-12 16:02:16,congelados, Gelado Mini Majestic de Amêndoas Pingo Doce ,0.48,L,2.69,5.6,€
4711,2023-05-12 16:02:16,congelados, Arroz de Peixe Congelado Pingo Doce ,0.35,KG,3.19,9.11,€
4712,2023-05-12 16:02:16,congelados, Panquecas de Banana e Espelta Pingo Doce ,0.32,KG,4.39,13.72,€
4713,2023-05-12 16:02:16,congelados, Mini Quiches Congeladas Pingo Doce ,0.22,KG,3.19,14.5,€
4714,2023-05-12 16:02:16,congelados, Camarão Selvagem Moçambique 60/80 Pingo Doce - Embalagem 0.8 Kg ,0.8,KG,14.99,18.74,€
4715,2023-05-12 16:02:16,congelados, Bacalhau com Natas Congelado Pingo Doce ,0.38,KG,2.69,7.08,€
4716,2023-05-12 16:02:16,congelados, Batatinha para Assar Congelada Pingo Doce ,1.0,KG,1.99,1.99,€
4717,2023-05-12 16:02:16,congelados, Batatas Noisettes Congeladas Pingo Doce ,1.0,KG,2.99,2.99,€
4718,2023-05-12 16:02:16,congelados, Batatas Pré-Fritas Rodelas Congeladas Pingo Doce ,1.0,KG,2.49,2.49,€
4719,2023-05-12 16:02:16,congelados, Esparregado de Espinafres Congelado Pingo Doce ,0.35,KG,1.39,3.97,€
4720,2023-05-12 16:02:16,congelados, Couve de Bruxelas Congelada Pingo Doce ,0.4,KG,0.65,1.63,€
4721,2023-05-12 16:02:16,congelados, Choco Limpo Gelpeixe ,0.4,KG,5.69,14.23,€
4722,2023-05-12 16:02:16,congelados, Bifes de Atum Gelpeixe Congelados ,0.4,KG,8.09,20.22,€
4723,2023-05-12 16:02:16,congelados, Batata Doce em Palitos Pingo Doce ,0.5,KG,2.49,4.98,€
4724,2023-05-12 16:02:16,congelados, Brownie Congelado Pingo Doce ,0.24,KG,2.99,12.46,€
4725,2023-05-12 16:02:16,congelados," Preparado para Smoothie Ananás, Papaia e Manga Pingo Doce ",0.45,KG,2.99,6.64,€
4726,2023-05-12 16:02:16,congelados, Hambúrguer de Feijão Vermelho e Millet 0% Carne Plant Based Pingo Doce ,0.2,KG,4.49,22.45,€
4727,2023-05-12 16:02:16,congelados, Esparguete à Bolonhesa Congelada Pingo Doce ,0.3,KG,2.39,7.97,€
4728,2023-05-12 16:02:16,congelados, Almôndegas com Molho de Tomate 0% Carne Plant Based Pingo Doce ,0.32,KG,5.49,17.16,€
4729,2023-05-12 16:02:16,congelados, Gelado Chocolate e Biscoito Alto Teor em Proteína Go Active Pingo Doce ,0.5,L,2.99,5.98,€
4730,2023-05-12 16:02:16,congelados, Gelado Caramelo Salgado Alto Teor em Proteína Go Active Pingo Doce ,0.5,L,2.99,5.98,€
4731,2023-05-12 16:02:16,congelados, Croquetes de 0% Carne Tipo Vaca Vegan Pingo Doce ,10.0,UN,4.19,0.42,€
4732,2023-05-12 16:02:16,congelados, Coxinhas de 0% Carne Tipo Frango Vegan Pingo Doce ,9.0,UN,4.19,0.47,€
4733,2023-05-12 16:02:16,congelados, Sobremesa Delícia de Capuccino Pingo Doce ,1.0,L,2.29,2.29,€
4734,2023-05-12 16:02:16,congelados, Sobremesa Delícia de Nata com Chocolate Pingo Doce ,1.0,L,2.29,2.29,€
4735,2023-05-12 16:02:16,congelados, Gelado Mini Majestics Pingo Doce ,0.48,L,2.49,5.19,€
4736,2023-05-12 16:02:16,congelados, Gelado de Baunilha Pingo Doce ,1.0,L,2.19,2.19,€
4737,2023-05-12 16:02:16,congelados, Gelado Cones Clássico Pingo Doce ,0.72,L,2.39,3.32,€
4738,2023-05-12 16:02:16,congelados, Tiras de Pota Panadas Congelado - Embalagem 0.5 Kg ,0.5,KG,3.49,6.98,€
4739,2023-05-12 16:02:16,congelados, Gelado Cones de Doce de Morango Pingo Doce ,0.72,L,2.39,3.32,€
4740,2023-05-12 16:02:16,congelados, Gelado Cones de Chocolate Pingo Doce ,0.72,L,2.39,3.32,€
4741,2023-05-12 16:02:16,congelados, Gelado Tubito Limão e Morango Pingo Doce ,0.66,L,2.79,4.23,€
4742,2023-05-12 16:02:16,congelados, Gelado Cone de Caramelo e Baunilha Pingo Doce ,0.72,L,2.39,3.32,€
4743,2023-05-12 16:02:16,congelados, Gelado Majestic Chocolate Ruby Pingo Doce ,0.27,L,1.79,6.63,€
4744,2023-05-12 16:02:16,congelados, Gelado de Manteiga de Amendoim Dairy Free Pingo Doce ,0.27,L,1.89,7.0,€
4745,2023-05-12 16:02:16,congelados, Gelado de Menta e Chocolate Dairy Free Pingo Doce ,0.27,L,1.89,7.0,€
4746,2023-05-12 16:02:16,congelados, Pizza Caprese Forno di Pietra Buitoni ,0.35,KG,4.85,13.86,€
4747,2023-05-12 16:02:16,congelados, Pizza Hawai Forno di Pietra Buitoni ,0.38,KG,4.85,12.76,€
4748,2023-05-12 16:02:16,congelados, Pizza Fiambre e Cogumelos Forno di Pietra Buitoni ,0.34,KG,4.85,14.26,€
4749,2023-05-12 16:02:16,congelados, Pizza 4 Estações Forno di Pietra Buitoni ,0.355,KG,4.85,13.66,€
4750,2023-05-12 16:02:16,congelados, Edamame com Vagem Pingo Doce ,0.3,KG,1.29,4.3,€
4751,2023-05-12 16:02:16,congelados, Pizza Verdure Bella Napoli Buitoni ,0.475,KG,5.99,12.61,€
4752,2023-05-12 16:02:16,congelados, Lulas Recheadas Congeladas Pingo Doce ,0.5,KG,8.99,17.98,€
4753,2023-05-12 16:02:16,congelados, Pastéis de Massa Tenra Pingo Doce ,0.35,KG,3.69,10.54,€
4754,2023-05-12 16:02:16,congelados, Gelado Tips Cornetto Olá ,0.08,KG,5.99,74.88,€
4755,2023-05-12 16:02:16,congelados, Profiteroles Congelados Pingo Doce ,0.3,KG,2.69,8.97,€
4756,2023-05-12 16:02:16,congelados, Lombos de Salmão Pingo Doce Congelados ,0.3,KG,7.49,24.97,€
4757,2023-05-12 16:02:16,congelados, Pizza Pepperoni Forno de Lenha Congelada Pingo Doce ,0.35,KG,2.19,6.26,€
4758,2023-05-12 16:02:16,congelados, Pizza Atum e Cebola Forno de Lenha Congelada Pingo Doce ,0.35,KG,2.19,6.26,€
4759,2023-05-12 16:02:16,congelados, Pastéis de Bacalhau Preparar no Forno Pingo Doce ,0.32,KG,3.99,12.47,€
4760,2023-05-12 16:02:16,congelados, Pizza 4 Queijos Forno di Pietra Buitoni ,0.34,KG,4.85,14.26,€
4761,2023-05-12 16:02:16,congelados, Pizza de Atum Forno di Pietra Buitoni ,0.345,KG,4.85,14.06,€
4762,2023-05-12 16:02:16,congelados, Pizza Carbonara Forno di Pietra Buitoni ,0.3,KG,4.85,16.17,€
4763,2023-05-12 16:02:16,congelados, Vegetais Grelhados Pingo Doce ,0.4,KG,1.79,4.48,€
4764,2023-05-12 16:02:16,congelados," Gelado de Café, Chocolate Branco e Caramelo Pingo Doce ",0.95,L,2.79,2.94,€
4765,2023-05-12 16:02:16,congelados, Gelado de Nata e Sorbet de Frutos Vermelhos Pingo Doce ,0.95,L,2.79,2.94,€
4766,2023-05-12 16:02:16,congelados, Gelado Caramelo Salgado Pingo Doce ,0.95,L,2.79,2.94,€
4767,2023-05-12 16:02:16,congelados, Gelado de Manga Maracujá Merengue Pingo Doce ,0.95,L,2.79,2.94,€
4768,2023-05-12 16:02:16,congelados, Gelado Cheesecake de Morango Pingo Doce ,0.95,L,2.79,2.94,€
4769,2023-05-12 16:02:16,congelados, Gelado Duo Chocolate Pingo Doce ,0.95,L,2.79,2.94,€
4770,2023-05-12 16:02:16,congelados, Macedónia de Vegetais Congelada Pingo Doce ,0.75,KG,1.49,1.99,€
4771,2023-05-12 16:02:16,congelados, Gelado de Caramelo Pingo Doce ,0.95,L,2.79,2.94,€
4772,2023-05-12 16:02:16,congelados, Gelado Stracciatella Pingo Doce ,0.95,L,2.79,2.94,€
4773,2023-05-12 16:02:16,congelados, Gelado de Menta e Chocolate Pingo Doce ,0.95,L,2.79,2.94,€
4774,2023-05-12 16:02:16,congelados, Gelado de Avelã e Cacau Pingo Doce ,0.95,L,2.79,2.94,€
4775,2023-05-12 16:02:16,congelados, Gelado de Chocolate Pingo Doce ,1.0,L,2.49,2.49,€
4776,2023-05-12 16:02:16,congelados, Gelado de Morango Pingo Doce ,1.0,L,2.49,2.49,€
4777,2023-05-12 16:02:16,congelados, Pizza Fiambre e Queijo Forno di Pietra Buitoni ,0.35,KG,4.85,13.86,€
4778,2023-05-12 16:02:16,congelados, Gelado Fruit Collection Mini Cups Häagen-Dazs ,0.38,L,7.45,19.61,€
4779,2023-05-12 16:02:16,congelados, Miolo de Amêijoa Congelado Pingo Doce ,0.25,KG,2.99,11.96,€
4780,2023-05-12 16:02:16,congelados, Bifes de Atum Campos Congelados ,0.225,KG,5.89,26.18,€
4781,2023-05-12 16:02:16,congelados, Gelado de Caramel Collection Häagen-Dazs ,0.38,L,7.45,19.61,€
4782,2023-05-12 16:02:16,congelados, Gelado de Chocolate Collection Häagen-Dazs ,0.38,L,7.45,19.61,€
4783,2023-05-12 16:02:16,congelados, Gelado The Mini Joys Häagen-Dazs ,0.38,L,7.45,23.28,€
4784,2023-05-12 16:02:16,congelados, Batatas Palitos Congeladas Pingo Doce ,1.0,KG,1.99,1.99,€
4785,2023-05-12 16:02:16,congelados, Gelado Majestic Biscoito e Canela Pingo Doce ,0.27,L,1.99,7.37,€
4786,2023-05-12 16:02:16,congelados, Gelado Majestic Doce de Leite Pingo Doce ,0.27,L,1.99,7.37,€
4787,2023-05-12 16:02:16,congelados, Sobremesa de Baunilha Olá Viennetta ,0.65,L,3.99,6.14,€
4788,2023-05-12 16:02:16,congelados, Sorbet de Manga 50% Fruta Pingo Doce ,1.0,L,2.99,2.99,€
4789,2023-05-12 16:02:16,congelados, Gelado de Caramelo Salgado Protein Prozis ,0.5,L,6.99,13.98,€
4790,2023-05-12 16:02:16,congelados, Gelado de Avelã Zero Prozis ,0.5,L,6.49,12.98,€
4791,2023-05-12 16:02:16,congelados, Mini Pizza de Atum Piccolinis Buitoni ,0.27,KG,4.75,17.59,€
4792,2023-05-12 16:02:16,congelados, Bolinhas de Alheira e Chouriço Iguarias Pingo Doce ,0.3,KG,3.49,11.63,€
4794,2023-05-12 16:02:16,congelados, Mini Pizza de Tomate e Mozzarella Piccolinis Buitoni ,0.27,KG,4.75,17.59,€
4795,2023-05-12 16:02:16,congelados, Gelado Brownie Macchiato Pingo Doce ,0.5,L,2.99,5.98,€
4796,2023-05-12 16:02:16,congelados, Mix de Vegetais a Vapor Congelados Pingo Doce ,0.2,KG,0.99,4.95,€
4797,2023-05-12 16:02:16,congelados, Gelado Speculoos de Bolacha de Canela Pingo Doce ,0.5,L,2.99,5.98,€
4798,2023-05-12 16:02:16,congelados, Croquetes de Carne para Preparar no Forno Pingo Doce ,0.32,KG,2.89,9.03,€
4799,2023-05-12 16:02:16,congelados, Carne Picada de Bovino Gourmet  Congelada Fortunna  - Embalagem 1 Kg ,1.0,KG,5.65,5.65,€
4803,2023-05-12 16:02:16,congelados, Castanha Pingo Doce Congelada ,1.0,KG,9.99,9.99,€
4804,2023-05-12 16:02:16,congelados, Pastéis de Nata sem Glúten Pura Vida ,0.33,KG,3.95,11.97,€
4805,2023-05-12 16:02:16,congelados, Espinafres em Folha Congelados Pingo Doce ,0.4,KG,0.6,1.5,€
4806,2023-05-12 16:02:16,congelados, Ervilhas Congeladas Pingo Doce ,0.4,KG,0.83,2.07,€
4807,2023-05-12 16:02:16,congelados, Ervilhas Congeladas Pingo Doce ,1.0,KG,1.31,1.31,€
4808,2023-05-12 16:02:16,congelados, Pão Bijou Congelado (Pack 6) ,6.0,UN,1.12,0.19,€
4809,2023-05-12 16:02:16,congelados, Postas de Pescada para Cozer nº5 Pingo Doce ,0.6,KG,4.0,6.67,€
4810,2023-05-12 16:02:16,congelados, Frutos Silvestres Congelados Pingo Doce ,0.65,KG,3.29,5.06,€
4811,2023-05-12 16:02:16,congelados, Esparregado de Espinafres sem Glúten Congelado Pura Vida ,0.36,KG,1.97,5.47,€
4812,2023-05-12 16:02:16,congelados, Mirtilos Congelados Pingo Doce ,0.25,KG,1.99,7.96,€
4813,2023-05-12 16:02:16,congelados, Couve-Flor Congelada Pingo Doce ,0.75,KG,1.31,1.75,€
4814,2023-05-12 16:02:16,congelados, Alho Francês às Rodelas Congelado Pingo Doce ,0.75,KG,0.93,1.24,€
4815,2023-05-12 16:02:16,congelados, Hambúrger de Vaca sem Glúten Pingo Doce ,1.0,KG,5.65,5.65,€
4816,2023-05-12 16:02:16,congelados, Almôndegas com Molho de Tomate sem Glúten Pingo Doce ,0.42,KG,3.48,82.86,€
4817,2023-05-12 16:02:16,congelados, Lombos de Bacalhau Congelados Pingo Doce ,0.8,KG,11.78,14.72,€
4818,2023-05-12 16:02:16,congelados, Delícias do Mar sem Glúten Pingo Doce ,0.25,KG,1.21,4.84,€
4819,2023-05-12 16:02:16,congelados, Morangos Congelados Pingo Doce ,0.75,KG,3.49,4.65,€
4820,2023-05-12 16:02:16,congelados, Framboesas Congeladas Pingo Doce ,0.5,KG,3.99,7.98,€
4821,2023-05-12 16:02:16,congelados, Preparado de Marisco sem Glúten Congelado Pingo Doce ,0.8,KG,5.65,7.06,€
4822,2023-05-12 16:02:16,congelados, Bacalhau Desfiado Pingo Doce Congelado ,0.5,KG,5.17,10.34,€
4823,2023-05-12 16:02:16,congelados, Ervilhas e Cenouras Congeladas Pingo Doce ,0.4,KG,0.74,1.85,€
4824,2023-05-12 16:02:16,congelados, Brócolos Congelados Pingo Doce ,0.4,KG,0.74,1.85,€
4825,2023-05-12 16:02:16,congelados, Cebola em Cubos Congelada Pingo Doce ,0.4,KG,0.74,1.85,€
4826,2023-05-12 16:02:16,congelados, Tapas de Bacalhau Mar Ibérica ,1.0,KG,7.53,7.53,€
4827,2023-05-12 16:02:16,congelados, Postas de Bacalhau Ártico Congelado ,0.8,KG,6.02,7.52,€
4828,2023-05-12 16:02:16,congelados, Lombos de Bacalhau Ártico ,0.8,KG,10.36,12.95,€
4829,2023-05-12 16:02:16,congelados, Cenoura Baby Congelada Pingo Doce ,0.4,KG,0.74,1.85,€
4830,2023-05-12 16:02:16,congelados, Postas de Bacalhau Congeladas Pingo Doce ,0.8,KG,6.87,8.59,€
4831,2023-05-12 16:02:16,congelados, Cocktail de Marisco Congelado Pingo Doce ,0.4,KG,3.76,9.4,€
4832,2023-05-12 16:02:16,congelados, Gelado de Banana com Chocolate Nacional Pingo Doce ,0.5,L,2.99,5.98,€
4833,2023-05-12 16:02:16,congelados, Tiramisu Congelado Pingo Doce ,0.5,KG,6.99,13.98,€
4834,2023-05-12 16:02:16,congelados, Gelado de Morango Mini Bites Olá ,0.1,L,1.99,19.9,€
4835,2023-05-12 16:02:16,congelados, Gelado de Baunilha Mini Bites Olá ,0.1,L,1.99,19.9,€
4836,2023-05-12 16:02:16,congelados, Puré de Batata Congelado Pingo Doce ,1.0,KG,2.29,2.29,€
4837,2023-05-12 16:02:16,congelados, Crepes Congelados Pingo Doce ,1.0,KG,4.19,4.19,€
4838,2023-05-12 16:02:16,congelados, Posta Tradicional Pascoal ,0.8,KG,11.59,14.49,€
4839,2023-05-12 16:02:16,congelados, Bacalhau para Caldeirada Pingo Doce ,0.8,KG,3.57,4.46,€
4840,2023-05-12 16:02:16,congelados, Postinhas de Bacalhau Congelado Reymar ,0.8,KG,6.68,8.35,€
4841,2023-05-12 16:02:16,congelados, Bacalhau da Islândia UltracongeladoIguarias Pingo Doce ,0.66,KG,12.72,19.27,€
4842,2023-05-12 16:02:16,congelados, Folhado de Frango com Legumes Congelado Pingo Doce ,0.55,KG,4.99,9.07,€
4843,2023-05-12 16:02:16,congelados, Mini Pizza de Salame Piccolinis Buitoni ,0.27,KG,4.75,17.59,€
4844,2023-05-12 16:02:16,congelados, Gelado de Cheesecake Morango Nacional Pingo Doce ,0.5,L,2.99,5.98,€
4845,2023-05-12 16:02:16,congelados, Nuggets de Proteína Vegetal Polme Americano Green Cuisine Iglo ,0.22,KG,3.99,18.14,€
4846,2023-05-12 16:02:16,congelados, Amêijoa Branca Congelada Nacional - Embalagem 500 G ,0.5,KG,3.99,7.98,€
4847,2023-05-12 16:02:16,congelados, Pizza Ristorante Hawai Dr. Oetker ,0.355,KG,3.79,10.68,€
4848,2023-05-12 16:02:16,congelados, Pizza Ristorante Pepperoni Salame Dr. Oetker ,0.32,KG,3.79,11.84,€
4851,2023-05-12 16:02:16,congelados, Salteado do Campo Bonduelle ,0.75,KG,3.99,5.32,€
4856,2023-05-12 16:02:16,congelados, Nuggets de Frango Congelados Capitão Iglo ,0.208,KG,2.99,14.38,€
4857,2023-05-12 16:02:16,congelados, Nuggets de Frango com Queijo Congelados Capitão Iglo ,0.208,KG,2.99,14.38,€
4859,2023-05-12 16:02:16,congelados, Cubos de Tamboril Mar Ibérica ,0.25,KG,3.39,13.56,€
4860,2023-05-12 16:02:16,congelados, Tiras de Pota  Pescanova Congeladas ,0.5,KG,3.44,6.88,€
4861,2023-05-12 16:02:16,congelados, Tentáculos de Pota Mar Ibérica Congelados ,0.8,KG,4.79,5.99,€
4862,2023-05-12 16:02:16,congelados, Choquinhos Limpos Congelados ,0.4,KG,5.39,13.47,€
4863,2023-05-12 16:02:16,congelados," Preparado para Smoothie com Banana, Frutos Vermelhos, Uvas e Açaí Pingo Doce ",0.45,KG,3.59,7.98,€
4864,2023-05-12 16:02:16,congelados, Chicken Wings Take Away Iglo ,0.4,KG,9.99,24.97,€
4865,2023-05-12 16:02:16,congelados, Chicken Fingers Take Away Iglo ,0.32,KG,7.19,22.47,€
4866,2023-05-12 16:02:16,congelados, Tagliatelle Carbonara Congelada Pingo Doce ,0.3,KG,2.39,7.97,€
4867,2023-05-12 16:02:16,congelados, Gelado Mini 3 Chocolates Olá Magnum ,10.0,UN,8.29,0.83,€
4868,2023-05-12 16:02:16,congelados, Gelado Choco Lotta Cheesecake Sundae Ben & Jerry ,0.427,L,7.49,17.54,€
4869,2023-05-12 16:02:16,congelados, Gelado Dulce De Lish Sundae Ben & Jerry ,0.427,L,7.49,17.54,€
4870,2023-05-12 16:02:16,congelados, Pizza The Good Baker de Brócolos e Cogumelos Vegetariana Dr. Oetker ,0.355,KG,5.89,16.59,€
4871,2023-05-12 16:02:16,congelados, Brócolos Congelados Iglo ,0.533,KG,3.76,7.05,€
4872,2023-05-12 16:02:16,congelados, Gelado Bomboniera Olá Magnum ,0.14,L,6.65,47.5,€
4873,2023-05-12 16:02:16,congelados, Ervilhas Primavera Iglo ,0.8,KG,5.65,7.06,€
4874,2023-05-12 16:02:16,congelados, Douradinhos de Pescada Forníssimo Iglo ,0.3,KG,6.99,23.3,€
4875,2023-05-12 16:02:16,congelados, Gelado Sandwich Cookies & Cream Pingo Doce ,0.54,L,3.69,6.83,€
4876,2023-05-12 16:02:16,congelados, Gelado Barra Snickers ,6.0,UN,5.49,0.92,€
4877,2023-05-12 16:02:16,congelados, Gelado Barra Mars ,6.0,UN,5.49,0.92,€
4878,2023-05-12 16:02:16,congelados, Pizza Ristorante Quatro Queijos Dr. Oetker ,0.34,KG,5.09,14.97,€
4879,2023-05-12 16:02:16,congelados, Gelado Sundae Cookie Vermont-ster Ben & Jerry ,0.427,KG,7.49,17.54,€
4880,2023-05-12 16:02:16,congelados, Chicken Nuggets Barbecue Take Away Iglo ,0.35,KG,7.19,20.54,€
4881,2023-05-12 16:02:16,congelados, Gelado Chocolate e Baunilha Half Baked Ben & Jerry's ,0.465,L,6.79,14.6,€
4882,2023-05-12 16:02:16,congelados, Gelado Double Gold Caramel Double Billionaire Mini Olá Magnum ,0.36,L,6.65,18.47,€
4884,2023-05-12 16:02:16,congelados, Lombos de Bacalhau Demolhado Congelado Reymar ,0.7,KG,11.31,16.16,€
4885,2023-05-12 16:02:16,congelados, Medalhões de Pescada do Cabo Pescanova Congelados ,1.0,KG,12.25,12.25,€
4886,2023-05-12 16:02:16,congelados, Legumes Salteados Rústico Congelados Bonduelle ,0.4,KG,2.39,5.97,€
4887,2023-05-12 16:02:16,congelados, Sardinha Pequena Mar Ibérica ,0.8,KG,2.72,3.4,€
4888,2023-05-12 16:02:16,congelados, Ervilhas Congeladas Iglo ,0.7,KG,2.82,4.03,€
4889,2023-05-12 16:02:16,congelados, Preparado para Mariscada sem Glúten Pescanova ,1.0,KG,8.28,8.28,€
4890,2023-05-12 16:02:16,congelados, Lombos de Pescada do Cabo Iglo ,1.0,KG,9.95,9.95,€
4891,2023-05-12 16:02:16,congelados, Fishburguers de Pescada Pescanova ,0.3,KG,2.44,8.13,€
4892,2023-05-12 16:02:16,congelados, Camarão Tigre Moçambique Cal.8/14 Pescanova ,0.5,KG,17.99,35.98,€
4893,2023-05-12 16:02:16,congelados, Miolo Camarão Grande Cozido Pescanova ,0.2,KG,5.99,29.95,€
4894,2023-05-12 16:02:16,congelados, Pizza Mozzarella Dr. Oetker ,0.355,KG,3.79,10.68,€
4895,2023-05-12 16:02:16,congelados, Sapateira 600/800 Congelada - Embalagem 0.6 Kg ,0.6,KG,13.99,23.32,€
4896,2023-05-12 16:02:16,congelados, Gambão Argentino Gigante 14/22 Pescanova ,0.8,KG,13.64,17.05,€
4897,2023-05-12 16:02:16,congelados, Lulinhas Pescanova ,0.5,KG,3.99,7.98,€
4898,2023-05-12 16:02:16,congelados, Nuggets de Frango com Queijo Capitão Iglo ,50.0,UN,12.99,0.26,€
4899,2023-05-12 16:02:16,congelados, Camarão Vannamei 24/40 Pescanova ,0.8,KG,9.99,12.49,€
4900,2023-05-12 16:02:16,congelados, Douradinhos Mega Pack Iglo ,50.0,UN,12.99,0.26,€
4901,2023-05-12 16:02:16,congelados, Batata Frita para Forno Chef Gourmet McCain ,0.5,KG,2.59,5.18,€
4903,2023-05-12 16:02:16,congelados, Delícias em Forma de Lagosta Congeladas Pescanova ,0.255,KG,1.94,7.61,€
4904,2023-05-12 16:02:16,congelados, Mistura de Cogumelos Silvestres Congelados Gelcampo ,0.4,KG,2.39,5.97,€
4905,2023-05-12 16:02:16,congelados, Legumes Salteados da Horta Congelados Bonduelle ,0.4,KG,2.39,5.97,€
4906,2023-05-12 16:02:16,congelados, Camarão Moçambique Médio 48/64 Pescanova ,0.8,KG,15.99,19.99,€
4908,2023-05-12 16:02:16,congelados, Camarão Moçambique Grande 32/48 Pescanova ,0.8,KG,19.19,23.99,€
4909,2023-05-12 16:02:16,congelados, Lasanha à Bolonhesa Iglo ,0.3,KG,2.26,7.53,€
4910,2023-05-12 16:02:16,congelados, Berbigão Congelado Nacional - Embalagem 500 G ,0.5,KG,2.49,4.98,€
4912,2023-05-12 16:02:16,congelados, Veggie Bowls Couscous Green Cuisine Iglo ,0.35,KG,2.99,8.54,€
4913,2023-05-12 16:02:16,congelados, Veggie Bowls Bulgur Green Cuisine Iglo ,0.35,KG,2.99,8.54,€
4914,2023-05-12 16:02:16,congelados, Veggie Bowls Trigo Sarraceno Green Cuisine Iglo ,0.35,KG,2.99,8.54,€
4915,2023-05-12 16:02:16,congelados, Pizza Massa Fina Pepperoni Iglo ,0.332,KG,3.49,10.51,€
4916,2023-05-12 16:02:16,congelados, Veggie Bowls Quinoa Green Cuisine Iglo ,0.35,KG,2.99,8.54,€
4917,2023-05-12 16:02:16,congelados, Pizza Massa Fina Fiambre e Queijo Iglo ,0.351,KG,3.49,9.94,€
4919,2023-05-12 16:02:16,congelados, Hambúrguer de Frango Big Burger Capitão Iglo ,0.227,KG,3.49,15.37,€
4920,2023-05-12 16:02:16,congelados, Peskitos de Pescada Panada Pescanova ,1.0,KG,7.89,7.89,€
4921,2023-05-12 16:02:16,congelados, Argolas do Mar Pescanova ,1.0,KG,5.99,5.99,€
4922,2023-05-12 16:02:16,congelados, Gambão para Forno Pescanova ,0.65,KG,17.99,27.68,€
4923,2023-05-12 16:02:16,congelados, Barrinhas de Pescada Pescanova ,1.2,KG,7.89,6.58,€
4924,2023-05-12 16:02:16,congelados, Filetes de Pescada Panados Pescanova ,1.0,KG,7.89,7.89,€
4925,2023-05-12 16:02:16,congelados, Argolas do Mar Pescanova ,0.4,KG,2.54,6.35,€
4929,2023-05-12 16:02:16,congelados, Camarão de Moçambique Congelado Pescanova ,0.4,KG,7.19,17.98,€
4930,2023-05-12 16:02:16,congelados, Nuggets de Pescada Pescanova ,1.0,KG,7.89,7.89,€
4932,2023-05-12 16:02:16,congelados, Lombos de Salmão Pescanova ,0.25,KG,7.79,31.16,€
4933,2023-05-12 16:02:16,congelados, Miolo de Camarão 30/50 Mar Ibérica ,0.3,KG,5.89,19.63,€
4934,2023-05-12 16:02:16,congelados, Polvo Argu's ,0.6,KG,6.99,11.65,€
4943,2023-05-12 16:02:16,congelados, Miolo de Camarão Selvagem 70/90 Congelado ,0.3,KG,4.99,16.63,€
4944,2023-05-12 16:02:16,congelados, Filetes de Pangasius Pescanova Congelados ,0.6,KG,4.49,7.48,€
4945,2023-05-12 16:02:16,congelados, Miolo de Camarão 50/70 Mar Ibérica ,0.3,KG,4.99,16.63,€
4946,2023-05-12 16:02:16,congelados, Miolo de Berbigão Congelado ,0.3,KG,5.49,18.3,€
4947,2023-05-12 16:02:16,congelados, Lula Cortada da Patagónia Pescanova ,0.4,KG,5.09,12.73,€
4948,2023-05-12 16:02:16,congelados, Seleção de Mariscos Gourmet Mar Ibérica ,0.5,KG,5.99,11.98,€
4949,2023-05-12 16:02:16,congelados, Lombos de Salmão com Pele Iglo ,0.25,KG,9.49,37.96,€
4950,2023-05-12 16:02:16,congelados, Postas de Pescada do Cabo para Fritar Congelado - Embalagem 0.7 Kg ,0.7,KG,4.23,6.04,€
4953,2023-05-12 16:02:16,congelados, Camarão Vannamei 8/16 Pescanova ,0.8,KG,17.99,22.49,€
4962,2023-05-12 16:02:16,congelados, Douradinhos de Frango Mega Pack Iglo ,1.07,KG,12.99,12.08,€
4964,2023-05-12 16:02:16,congelados, Muslitos do Mar sem Glúten Pescanova ,1.0,KG,6.31,6.31,€
4965,2023-05-12 16:02:16,congelados, Posta de Pescada do Cabo Nº3 Pescanova ,0.6,KG,3.94,6.57,€
4968,2023-05-12 16:02:16,congelados, Ervilhas Primavera Congeladas Iglo ,0.5,KG,2.82,5.64,€
4971,2023-05-12 16:02:16,congelados, Douradinhos de Peixe sem Glúten Capitão Iglo ,0.336,KG,3.76,10.44,€
4972,2023-05-12 16:02:16,congelados, Gratinado de Peixe Limão Ervas sem Glúten Iglo ,0.38,KG,3.52,9.26,€
4973,2023-05-12 16:02:16,congelados, Filetes de Robalo Iglo ,0.2,KG,5.99,29.95,€
4974,2023-05-12 16:02:16,congelados, Preparado para Arroz de Marisco sem Glúten Pescanova ,0.5,KG,4.51,9.02,€
4975,2023-05-12 16:02:16,congelados, Lombos de Pescada do Cabo Pescanova ,0.36,KG,5.17,14.36,€
